,x,y,2G,3G,4G,latitude,longitude
2855,567867.0,6274286.0,0,1,1,43.5553,1.3652
9513,877448.0,6275379.0,0,1,1,43.5553,5.1956
5397,666612.0,6273017.0,0,1,0,43.5554,2.5869
10859,943514.0,6277590.0,0,1,1,43.5556,6.0133
6849,729592.0,6273197.0,0,1,1,43.5572,3.3661
2976,574546.0,6274439.0,0,1,1,43.5579,1.4478
7413,771205.0,6273598.0,0,1,1,43.5579,3.881
2946,573281.0,6274486.0,0,1,0,43.5581,1.4321
11810,1024513.0,6281559.0,0,1,1,43.5588,7.0166
8552,839710.0,6274859.0,0,1,1,43.559,4.7286
11100,960504.0,6278663.0,0,1,1,43.5592,6.2239
1485,438982.0,6278944.0,0,1,0,43.5615,-0.2304
11753,1020147.0,6281646.0,0,1,1,43.5616,6.9627
2178,512628.0,6276374.0,0,1,0,43.5617,0.6814
11814,1024774.0,6282047.0,0,1,1,43.5631,7.0202
9966,898751.0,6276928.0,0,1,1,43.5636,5.4596
7701,788938.0,6274474.0,0,1,1,43.5638,4.1005
11799,1023924.0,6282085.0,0,1,1,43.5638,7.0097
7666,785722.0,6274455.0,0,1,1,43.564,4.0607
2904,571263.0,6275267.0,0,1,1,43.5648,1.407
11789,1023225.0,6282164.0,0,1,1,43.5648,7.0011
11907,1033865.0,6282755.0,0,1,1,43.5652,7.133
7351,768217.0,6274416.0,0,1,1,43.5655,3.8441
2890,570532.0,6275373.0,0,1,1,43.5656,1.3979
3012,575968.0,6275320.0,0,1,1,43.5661,1.4652
4945,656139.0,6274303.0,0,1,0,43.5664,2.4573
11391,982360.0,6280427.0,0,1,1,43.5667,6.495
11773,1022335.0,6282331.0,0,1,1,43.5667,6.9902
7801,796742.0,6274927.0,0,1,1,43.5668,4.1971
3034,576959.0,6275399.0,0,1,1,43.567,1.4774
9664,886257.0,6276949.0,0,1,0,43.5671,5.305
2811,565799.0,6275651.0,0,1,0,43.5672,1.3393
3047,577809.0,6275413.0,0,1,1,43.5673,1.4879
7686,787275.0,6275052.0,0,1,1,43.5692,4.08
11761,1021284.0,6282564.0,0,1,1,43.5693,6.9774
7524,776415.0,6275042.0,0,1,1,43.5703,3.9456
9721,890274.0,6277419.0,0,1,1,43.5703,5.3549
2933,572915.0,6275861.0,0,1,1,43.5704,1.4273
11809,1024449.0,6282850.0,0,1,1,43.5704,7.0167
3667,622851.0,6275108.0,0,1,1,43.5708,2.0453
2721,561861.0,6276171.0,0,1,1,43.5711,1.2904
11888,1031995.0,6283350.0,0,1,1,43.5714,7.1102
7377,769670.0,6275111.0,0,1,1,43.5716,3.8622
11733,1018564.0,6282683.0,0,1,1,43.5716,6.9438
9748,891196.0,6277604.0,0,1,1,43.5717,5.3664
4511,650276.0,6274949.0,0,1,0,43.5719,2.3847
11904,1033150.0,6283458.0,0,1,1,43.5719,7.1246
11788,1023145.0,6282967.0,0,1,1,43.5721,7.0006
11869,1029840.0,6283338.0,0,1,1,43.5723,7.0836
7450,773158.0,6275233.0,0,1,1,43.5724,3.9054
6067,696274.0,6274859.0,0,1,1,43.5728,2.9539
9246,862046.0,6276941.0,0,1,1,43.573,5.0056
2891,570533.0,6276261.0,0,1,1,43.5736,1.3977
3891,635131.0,6275310.0,0,1,1,43.5739,2.1972
11303,976323.0,6280979.0,0,1,1,43.574,6.4207
5767,682170.0,6275080.0,0,1,0,43.5746,2.7793
11897,1032489.0,6283731.0,0,1,1,43.5746,7.1166
520,340807.0,6285192.0,0,1,0,43.5747,-1.4476
3008,575776.0,6276295.0,0,1,1,43.5748,1.4626
3040,577501.0,6276303.0,0,1,1,43.5752,1.4839
11817,1024932.0,6283402.0,0,1,1,43.5752,7.023
11850,1027663.0,6283545.0,0,1,1,43.5752,7.0568
2985,574843.0,6276443.0,0,1,1,43.576,1.451
10394,923472.0,6279131.0,0,1,0,43.576,5.7662
11807,1024392.0,6283507.0,0,1,0,43.5764,7.0164
2872,569182.0,6276626.0,0,1,1,43.5766,1.3809
2755,563357.0,6276759.0,0,1,0,43.5767,1.3088
2924,572477.0,6276589.0,0,1,1,43.5769,1.4217
3265,597376.0,6276189.0,0,1,1,43.5773,1.7299
5072,658565.0,6275524.0,0,1,0,43.5776,2.4872
11879,1030970.0,6283985.0,0,1,1,43.5776,7.098
11764,1021765.0,6283588.0,0,1,1,43.5783,6.9839
2833,566319.0,6276916.0,0,1,1,43.5787,1.3454
2887,570276.0,6276907.0,0,1,1,43.5794,1.3944
2915,572019.0,6276880.0,0,1,1,43.5794,1.4159
2991,575147.0,6276922.0,0,1,1,43.5804,1.4546
7333,766831.0,6276186.0,0,1,1,43.5816,3.8272
9532,879028.0,6278357.0,0,1,1,43.5817,5.2161
2574,550589.0,6277626.0,0,1,1,43.5819,1.1506
9248,862196.0,6277958.0,0,1,1,43.5821,5.0077
3016,576037.0,6277185.0,0,1,1,43.5829,1.4656
7254,759943.0,6276281.0,0,1,1,43.5831,3.7419
3212,590688.0,6276950.0,0,1,1,43.5832,1.6469
7390,770306.0,6276409.0,0,1,0,43.5833,3.8702
7807,797068.0,6276765.0,0,1,0,43.5833,4.2015
2970,574269.0,6277354.0,0,1,1,43.5841,1.4437
2694,560701.0,6277648.0,0,1,0,43.5842,1.2757
2999,575410.0,6277393.0,0,1,1,43.5846,1.4578
11791,1023440.0,6284401.0,0,1,1,43.5848,7.0052
7466,774010.0,6276656.0,0,1,1,43.5851,3.9161
2939,573068.0,6277519.0,0,1,1,43.5854,1.4288
4029,640764.0,6276532.0,0,1,0,43.5854,2.2668
1744,471040.0,6280408.0,0,1,0,43.5857,0.1653
2649,558190.0,6277980.0,0,1,1,43.5867,1.2445
7372,769411.0,6276803.0,0,1,1,43.5869,3.8592
11453,987033.0,6282954.0,0,1,1,43.5875,6.5542
2894,570571.0,6277838.0,0,1,1,43.5878,1.3978
11892,1032155.0,6285208.0,0,1,1,43.588,7.1134
3085,580688.0,6277731.0,0,1,1,43.5886,1.523
10853,943206.0,6281278.0,0,1,1,43.5888,6.0113
7506,775703.0,6277098.0,0,1,1,43.5889,3.9371
3111,583362.0,6277742.0,0,1,1,43.5891,1.5561
3005,575681.0,6277902.0,0,1,1,43.5893,1.461
2790,564864.0,6278138.0,0,1,1,43.5894,1.3271
7430,772118.0,6277160.0,0,1,1,43.5898,3.8928
9131,856884.0,6278689.0,0,1,1,43.5899,4.9422
7290,763191.0,6277083.0,0,1,0,43.59,3.7822
2847,567276.0,6278160.0,0,1,1,43.5901,1.3569
7035,742173.0,6276939.0,0,1,1,43.5903,3.5221
6347,707090.0,6276838.0,0,1,1,43.5906,3.0878
3995,639350.0,6277184.0,0,1,0,43.5911,2.2492
11880,1031031.0,6285489.0,0,1,1,43.5911,7.0997
4842,654699.0,6277066.0,0,1,0,43.5912,2.4392
9905,896352.0,6279972.0,0,1,1,43.5916,5.4311
7106,747414.0,6277133.0,0,1,0,43.5917,3.587
756,365139.0,6285783.0,0,1,1,43.5919,-1.1472
11573,997254.0,6283917.0,0,1,0,43.5919,6.6811
682,357421.0,6286209.0,0,1,1,43.5921,-1.2429
2917,572143.0,6278305.0,0,1,1,43.5923,1.4171
9252,862337.0,6279193.0,0,1,1,43.5932,5.0099
11758,1020756.0,6285209.0,0,1,1,43.5933,6.9725
3035,577023.0,6278370.0,0,1,1,43.5937,1.4775
2938,573066.0,6278536.0,0,1,1,43.5945,1.4285
11901,1032903.0,6286067.0,0,1,1,43.5954,7.1232
516,340357.0,6287545.0,0,1,0,43.5956,-1.4548
7360,768590.0,6277783.0,0,1,1,43.5958,3.8492
10540,929616.0,6281563.0,0,1,0,43.5959,5.8433
6532,713276.0,6277458.0,0,1,1,43.5961,3.1644
7400,770722.0,6277857.0,0,1,1,43.5962,3.8756
2875,569253.0,6278815.0,0,1,0,43.5963,1.3812
11732,1018432.0,6285435.0,0,1,1,43.5964,6.9439
2884,570109.0,6278819.0,0,1,1,43.5965,1.3918
10015,901092.0,6280676.0,0,1,1,43.5966,5.49
11846,1027327.0,6285918.0,0,1,1,43.5967,7.0542
525,342191.0,6287580.0,0,1,1,43.5969,-1.4321
11876,1030818.0,6286134.0,0,1,1,43.597,7.0975
2947,573324.0,6278835.0,0,1,1,43.5972,1.4316
3953,637832.0,6277885.0,0,1,0,43.5973,2.2303
2973,574341.0,6278831.0,0,1,1,43.5974,1.4442
3038,577378.0,6278815.0,0,1,1,43.5978,1.4818
7389,770293.0,6278027.0,0,1,1,43.5978,3.8703
869,378222.0,6285796.0,0,1,1,43.5981,-0.9855
2762,563708.0,6279123.0,0,1,1,43.5981,1.3125
2995,575276.0,6278905.0,0,1,1,43.5982,1.4557
2919,572278.0,6279073.0,0,1,1,43.5992,1.4186
7421,771533.0,6278220.0,0,1,1,43.5994,3.8857
7435,772343.0,6278321.0,0,1,1,43.6003,3.8957
3020,576276.0,6279147.0,0,1,0,43.6006,1.4681
11889,1032063.0,6286608.0,0,1,1,43.6007,7.1132
2090,504303.0,6280978.0,0,1,0,43.6008,0.5767
7459,773811.0,6278421.0,0,1,1,43.601,3.9139
7259,760412.0,6278292.0,0,1,1,43.6011,3.748
7394,770543.0,6278393.0,0,1,1,43.6011,3.8734
2967,574185.0,6279257.0,0,1,1,43.6012,1.4422
2861,568121.0,6279469.0,0,1,1,43.602,1.367
2534,546620.0,6280007.0,0,1,1,43.6025,1.1007
11866,1029533.0,6286688.0,0,1,1,43.6026,7.0819
3033,576951.0,6279377.0,0,1,1,43.6028,1.4764
7419,771336.0,6278680.0,0,1,1,43.6036,3.8833
11328,978256.0,6284358.0,0,1,0,43.6036,6.4464
2906,571365.0,6279597.0,0,1,1,43.6037,1.4072
2958,573742.0,6279565.0,0,1,1,43.6039,1.4366
9327,866534.0,6280490.0,0,1,1,43.6039,5.0622
10920,947558.0,6283135.0,0,1,0,43.604,6.066
3760,629185.0,6278741.0,0,1,1,43.6042,2.1232
2978,574682.0,6279617.0,0,1,1,43.6045,1.4482
7369,769304.0,6278755.0,0,1,1,43.6045,3.8581
11321,978051.0,6284506.0,0,1,0,43.605,6.4439
7330,766605.0,6278792.0,0,1,1,43.6051,3.8247
7438,772490.0,6278877.0,0,1,1,43.6052,3.8976
2997,575390.0,6279768.0,0,1,1,43.606,1.4569
7388,770285.0,6278936.0,0,1,1,43.606,3.8703
2940,573087.0,6279847.0,0,1,1,43.6063,1.4284
4022,640454.0,6278857.0,0,1,0,43.6063,2.2627
10622,932350.0,6282819.0,0,1,0,43.6063,5.8777
11861,1028671.0,6287062.0,0,1,1,43.6063,7.0715
2791,564899.0,6280036.0,0,1,1,43.6065,1.327
3019,576219.0,6279853.0,0,1,1,43.6069,1.4672
11283,974843.0,6284620.0,0,1,0,43.6073,6.4043
2623,555989.0,6280333.0,0,1,0,43.6074,1.2166
7428,771933.0,6279139.0,0,1,0,43.6077,3.8907
11903,1032957.0,6287518.0,0,1,1,43.6084,7.1248
2871,569092.0,6280181.0,0,1,1,43.6086,1.3789
7420,771498.0,6279304.0,0,1,1,43.6092,3.8854
11796,1023828.0,6287138.0,0,1,1,43.6092,7.0117
7384,770014.0,6279299.0,0,1,1,43.6093,3.867
11623,1001959.0,6286086.0,0,1,1,43.6094,6.7406
2926,572619.0,6280235.0,0,1,1,43.6097,1.4225
2984,574820.0,6280200.0,0,1,1,43.6098,1.4498
11472,988023.0,6285503.0,0,1,1,43.61,6.5678
2750,563083.0,6280511.0,0,1,1,43.6104,1.3044
3056,578724.0,6280208.0,0,1,1,43.6105,1.4981
7449,773145.0,6279467.0,0,1,1,43.6105,3.9058
2883,570025.0,6280389.0,0,1,1,43.6106,1.3904
2914,571915.0,6280372.0,0,1,1,43.6108,1.4138
2678,559743.0,6280633.0,0,1,1,43.6109,1.263
2959,573842.0,6280350.0,0,1,1,43.611,1.4376
3956,637909.0,6279411.0,0,1,1,43.611,2.2311
11709,1015512.0,6286982.0,0,1,1,43.6116,6.9087
9680,887251.0,6281960.0,0,1,1,43.6119,5.3192
2944,573220.0,6280474.0,0,1,1,43.612,1.4299
3031,576787.0,6280471.0,0,1,1,43.6126,1.4741
4012,639828.0,6279590.0,0,1,0,43.6128,2.2548
7307,765266.0,6279667.0,0,1,1,43.613,3.8083
7362,768776.0,6279693.0,0,1,1,43.613,3.8517
2835,566347.0,6280751.0,0,1,1,43.6132,1.3447
7342,767582.0,6279785.0,0,1,1,43.6139,3.8369
1669,461064.0,6284028.0,0,1,1,43.615,0.0403
2998,575409.0,6280864.0,0,1,1,43.6159,1.4569
11863,1029298.0,6288154.0,0,1,1,43.6159,7.08
3086,580713.0,6280779.0,0,1,0,43.616,1.5226
7497,775280.0,6280104.0,0,1,1,43.616,3.9323
2918,572267.0,6281002.0,0,1,1,43.6166,1.418
2358,528836.0,6282040.0,0,1,1,43.6167,0.88
11358,980566.0,6285942.0,0,1,0,43.6169,6.4758
2972,574331.0,6281060.0,0,1,1,43.6174,1.4435
2893,570548.0,6281155.0,0,1,1,43.6176,1.3967
7412,771198.0,6280267.0,0,1,1,43.6179,3.8818
11893,1032232.0,6288639.0,0,1,1,43.6188,7.1166
1616,455057.0,6284736.0,0,1,0,43.6193,-0.0344
7376,769581.0,6280459.0,0,1,1,43.6198,3.8618
2948,573324.0,6281442.0,0,1,1,43.6207,1.431
9647,885385.0,6282877.0,0,1,1,43.6207,5.2964
7339,767292.0,6280617.0,0,1,1,43.6214,3.8335
1835,482478.0,6283984.0,0,1,0,43.6215,0.3053
3001,575490.0,6281494.0,0,1,1,43.6216,1.4578
7323,765954.0,6280654.0,0,1,1,43.6219,3.8169
3018,576069.0,6281527.0,0,1,1,43.622,1.4649
7364,768965.0,6280736.0,0,1,1,43.6223,3.8542
8773,844703.0,6282067.0,0,1,0,43.6229,4.7924
2734,562493.0,6281929.0,0,1,0,43.6231,1.2967
11725,1017732.0,6288403.0,0,1,1,43.6234,6.9371
7433,772210.0,6280900.0,0,1,1,43.6235,3.8944
7378,769693.0,6280974.0,0,1,1,43.6244,3.8633
11779,1022565.0,6288786.0,0,1,1,43.6246,6.9971
9489,875978.0,6283060.0,0,1,1,43.6247,5.18
7600,781061.0,6281223.0,0,1,1,43.6254,4.0041
7344,767752.0,6281092.0,0,1,1,43.6256,3.8392
7411,771157.0,6281129.0,0,1,1,43.6256,3.8814
1441,434790.0,6286301.0,0,1,1,43.6261,-0.286
6929,735741.0,6280880.0,0,1,1,43.6261,3.4427
7793,796178.0,6281557.0,0,1,1,43.6265,4.1914
2954,573537.0,6282092.0,0,1,1,43.6266,1.4334
9398,870889.0,6283199.0,0,1,1,43.6272,5.117
2977,574567.0,6282249.0,0,1,1,43.6282,1.4462
2911,571774.0,6282343.0,0,1,1,43.6285,1.4115
9361,868708.0,6283291.0,0,1,0,43.6286,5.0901
9426,872495.0,6283435.0,0,1,1,43.629,5.137
11696,1013434.0,6288820.0,0,1,1,43.629,6.8841
11873,1030394.0,6289711.0,0,1,1,43.6293,7.0945
4191,645027.0,6281464.0,0,1,0,43.6301,2.319
11633,1004063.0,6288720.0,0,1,1,43.6322,6.7681
11898,1032742.0,6290183.0,0,1,0,43.6325,7.1239
7391,770407.0,6281892.0,0,1,1,43.6326,3.8722
2800,565340.0,6282939.0,0,1,1,43.6327,1.3317
2874,569243.0,6282890.0,0,1,1,43.633,1.3801
8975,850780.0,6283340.0,0,1,1,43.6331,4.8681
7500,775428.0,6282021.0,0,1,1,43.6332,3.9344
3032,576918.0,6282769.0,0,1,1,43.6333,1.4751
3002,575509.0,6282824.0,0,1,1,43.6335,1.4577
5436,667896.0,6281714.0,0,1,0,43.6337,2.6023
10054,903715.0,6285059.0,0,1,1,43.6353,5.5242
2104,505689.0,6284779.0,0,1,1,43.6354,0.5924
11908,1033928.0,6290584.0,0,1,0,43.6355,7.1388
7348,768103.0,6282242.0,0,1,1,43.6359,3.8437
2746,563023.0,6283360.0,0,1,0,43.636,1.3029
7366,769045.0,6282308.0,0,1,1,43.6365,3.8554
1580,451654.0,6286797.0,0,1,1,43.6367,-0.0775
9681,887253.0,6284758.0,0,1,1,43.6371,5.3202
1371,428831.0,6287787.0,0,1,0,43.6372,-0.3605
2899,571031.0,6283331.0,0,1,1,43.6373,1.4021
9127,856776.0,6283979.0,0,1,1,43.6375,4.9425
7437,772423.0,6282506.0,0,1,1,43.6379,3.8973
9374,869732.0,6284402.0,0,1,1,43.6383,5.1031
3045,577776.0,6283411.0,0,1,1,43.6392,1.4856
7335,767084.0,6282612.0,0,1,0,43.6394,3.8312
11905,1033341.0,6291003.0,0,1,0,43.6396,7.1318
9300,865312.0,6284503.0,0,1,1,43.6403,5.0484
2124,507628.0,6285288.0,0,1,1,43.6405,0.6162
8863,847014.0,6284084.0,0,1,1,43.6405,4.8216
3434,609636.0,6283125.0,0,1,0,43.6414,1.8804
9364,869104.0,6284792.0,0,1,1,43.642,5.0954
3028,576661.0,6283832.0,0,1,1,43.6428,1.4717
7464,773979.0,6283123.0,0,1,1,43.6433,3.9166
531,343508.0,6292697.0,0,1,1,43.6435,-1.4194
8537,839288.0,6284257.0,0,1,1,43.6437,4.726
2950,573436.0,6284004.0,0,1,1,43.6438,1.4317
7576,779427.0,6283256.0,0,1,1,43.6439,3.9842
11743,1019815.0,6290852.0,0,1,1,43.6444,6.9644
3115,584005.0,6283902.0,0,1,1,43.6447,1.5627
7204,755836.0,6283118.0,0,1,1,43.6449,3.6919
11714,1016152.0,6290720.0,0,1,1,43.6449,6.9189
2988,575012.0,6284134.0,0,1,1,43.6452,1.4512
2879,569536.0,6284258.0,0,1,1,43.6453,1.3833
3182,588341.0,6283893.0,0,1,1,43.6453,1.6164
7354,768329.0,6283284.0,0,1,1,43.6453,3.8467
7086,745470.0,6283235.0,0,1,1,43.6467,3.5634
559,348232.0,6292885.0,0,1,1,43.6476,-1.3611
2098,505104.0,6286162.0,0,1,1,43.6477,0.5846
11909,1034127.0,6292008.0,0,1,1,43.6482,7.1422
7730,790850.0,6283957.0,0,1,1,43.6488,4.1258
9609,883073.0,6285991.0,0,1,1,43.6493,5.2689
523,341671.0,6293573.0,0,1,1,43.6505,-1.4427
7493,775173.0,6283944.0,0,1,1,43.6505,3.9316
6748,723761.0,6283577.0,0,1,0,43.6508,3.2944
3960,638033.0,6283861.0,0,1,1,43.6511,2.2321
7009,740575.0,6283841.0,0,1,1,43.6524,3.5028
11661,1008001.0,6291166.0,0,1,1,43.6525,6.8183
10713,935620.0,6288185.0,0,1,0,43.6535,5.9206
9366,869310.0,6286094.0,0,1,1,43.6536,5.0984
2233,518625.0,6286436.0,0,1,1,43.6537,0.752
11896,1032469.0,6292556.0,0,1,1,43.6539,7.122
3087,580828.0,6285027.0,0,1,1,43.6543,1.5231
2783,564702.0,6285361.0,0,1,1,43.6544,1.3232
7393,770515.0,6284355.0,0,1,1,43.6547,3.8739
2941,573093.0,6285318.0,0,1,1,43.6555,1.4271
10115,907846.0,6287446.0,0,1,0,43.6555,5.5763
1318,423753.0,6290077.0,0,1,0,43.6558,-0.4246
11921,1035733.0,6293001.0,0,1,1,43.6564,7.1627
2857,567932.0,6285549.0,0,1,0,43.6567,1.3631
7767,793903.0,6284912.0,0,1,1,43.657,4.1638
1875,487092.0,6287845.0,0,1,0,43.6576,0.3609
4916,655712.0,6284458.0,0,1,0,43.6578,2.4511
11910,1034213.0,6293128.0,0,1,1,43.6582,7.144
4138,643878.0,6284645.0,0,1,1,43.6586,2.3044
3048,577823.0,6285650.0,0,1,1,43.6593,1.4857
6135,699621.0,6284502.0,0,1,0,43.6596,2.9953
2063,501272.0,6287637.0,0,1,1,43.6599,0.5366
11914,1035020.0,6293361.0,0,1,1,43.66,7.1541
4367,648337.0,6284769.0,0,1,1,43.6601,2.3597
11942,1038267.0,6293577.0,0,1,1,43.6604,7.1945
11934,1037489.0,6293645.0,0,1,1,43.6613,7.1849
3069,579447.0,6285955.0,0,1,1,43.6624,1.5057
9851,894446.0,6287799.0,0,1,0,43.6625,5.4104
11923,1036164.0,6293752.0,0,1,1,43.6629,7.1685
654,355058.0,6294442.0,0,1,1,43.6649,-1.2776
11715,1016211.0,6293052.0,0,1,1,43.6658,6.9211
11912,1034637.0,6293997.0,0,1,1,43.6659,7.1498
2943,573186.0,6286515.0,0,1,1,43.6663,1.428
10985,952227.0,6290258.0,0,1,1,43.6664,6.1272
2863,568316.0,6286636.0,0,1,0,43.6665,1.3676
11899,1032765.0,6293995.0,0,1,1,43.6667,7.1266
11776,1022452.0,6293547.0,0,1,1,43.6675,6.9987
11701,1014226.0,6293263.0,0,1,1,43.6686,6.8967
8360,831595.0,6286893.0,0,1,1,43.6688,4.6313
11938,1037770.0,6294505.0,0,1,1,43.6689,7.1889
8335,830161.0,6286877.0,0,1,1,43.669,4.6136
11920,1035680.0,6294397.0,0,1,1,43.669,7.163
2605,553955.0,6287290.0,0,1,1,43.6696,1.1895
7387,770264.0,6286047.0,0,1,1,43.67,3.871
11960,1040454.0,6294788.0,0,1,1,43.6702,7.2223
7241,758883.0,6286013.0,0,1,1,43.6707,3.7299
3940,637250.0,6286095.0,0,1,0,43.6711,2.2221
10534,929521.0,6289967.0,0,1,0,43.6715,5.8459
2708,561272.0,6287451.0,0,1,1,43.6725,1.2801
2969,574263.0,6287215.0,0,1,1,43.6728,1.4412
7745,792052.0,6286701.0,0,1,1,43.6734,4.1412
11949,1038981.0,6295068.0,0,1,1,43.6734,7.2043
3072,579630.0,6287209.0,0,1,0,43.6737,1.5077
785,368213.0,6294834.0,0,1,1,43.6747,-1.1151
9337,867052.0,6288389.0,0,1,1,43.6748,5.0712
11953,1039516.0,6295364.0,0,1,1,43.6758,7.2111
3578,618519.0,6286902.0,0,1,0,43.6765,1.9898
11936,1037680.0,6295442.0,0,1,1,43.6774,7.1884
7679,786933.0,6287278.0,0,1,0,43.6792,4.0778
8118,815747.0,6287755.0,0,1,1,43.6794,4.4351
11968,1040874.0,6295837.0,0,1,1,43.6794,7.2282
7727,790458.0,6287410.0,0,1,1,43.6799,4.1216
11643,1005884.0,6294124.0,0,1,1,43.68,6.7939
7572,779097.0,6287279.0,0,1,1,43.6801,3.9807
8353,831054.0,6288277.0,0,1,1,43.6814,4.625
6431,709812.0,6286960.0,0,1,0,43.6816,3.1217
11944,1038629.0,6296091.0,0,1,1,43.6828,7.2006
2965,574135.0,6288351.0,0,1,1,43.683,1.4393
12059,1048801.0,6296703.0,0,1,1,43.6833,7.3269
11970,1041260.0,6296333.0,0,1,0,43.6837,7.2333
10021,901592.0,6290397.0,0,1,0,43.6839,5.5
7748,792353.0,6287982.0,0,1,1,43.6848,4.1452
11956,1039925.0,6296416.0,0,1,1,43.6851,7.2169
9031,852852.0,6289202.0,0,1,1,43.6853,4.8955
2537,547006.0,6289229.0,0,1,1,43.6856,1.1028
6724,722178.0,6287553.0,0,1,0,43.6867,3.275
1372,428951.0,6293311.0,0,1,0,43.6869,-0.362
11774,1022360.0,6295711.0,0,1,1,43.687,6.9989
7803,796886.0,6288302.0,0,1,1,43.6871,4.2014
10225,913168.0,6291220.0,0,1,1,43.6879,5.6438
11973,1041697.0,6296920.0,0,1,1,43.6887,7.2391
7321,765903.0,6288103.0,0,1,1,43.6889,3.8172
6519,712746.0,6287805.0,0,1,1,43.6892,3.1581
11951,1039146.0,6296853.0,0,1,1,43.6894,7.2075
11926,1036761.0,6296741.0,0,1,1,43.6895,7.1779
3094,582005.0,6289025.0,0,1,0,43.6904,1.5367
3380,604917.0,6288666.0,0,1,0,43.6906,1.8209
3932,636610.0,6288299.0,0,1,1,43.6909,2.2139
7880,802063.0,6288799.0,0,1,1,43.6909,4.2657
11878,1030922.0,6296661.0,0,1,0,43.6915,7.1055
530,343291.0,6298066.0,0,1,1,43.6916,-1.4258
1465,436268.0,6293597.0,0,1,1,43.6922,-0.2714
8367,831948.0,6289507.0,0,1,1,43.6923,4.6364
3059,578735.0,6289321.0,0,1,1,43.6925,1.4961
6272,704914.0,6288193.0,0,1,0,43.6928,3.0609
6274,704926.0,6288194.0,0,1,0,43.6928,3.0611
12028,1046160.0,6297609.0,0,1,1,43.6928,7.2949
859,376982.0,6296422.0,0,1,0,43.693,-1.0075
10028,902051.0,6291567.0,0,1,1,43.6943,5.5061
11966,1040837.0,6297539.0,0,1,1,43.6947,7.2289
11984,1042845.0,6297727.0,0,1,1,43.6954,7.2539
7383,769958.0,6288900.0,0,1,1,43.6957,3.8676
8315,828872.0,6289827.0,0,1,1,43.6957,4.5983
9120,856415.0,6290455.0,0,1,1,43.6958,4.94
11993,1043444.0,6297941.0,0,1,1,43.6971,7.2614
7898,803024.0,6289606.0,0,1,1,43.698,4.2778
814,371728.0,6297256.0,0,1,1,43.6981,-1.0731
9368,869351.0,6291061.0,0,1,1,43.6983,5.1006
2760,563625.0,6290277.0,0,1,1,43.6984,1.3085
11972,1041683.0,6298053.0,0,1,1,43.6989,7.2397
12003,1044022.0,6298189.0,0,1,1,43.699,7.2688
12032,1046450.0,6298330.0,0,1,1,43.6991,7.2989
7484,774852.0,6289375.0,0,1,1,43.6994,3.9284
2962,574009.0,6290202.0,0,1,1,43.6996,1.4373
7629,783050.0,6289563.0,0,1,1,43.7002,4.0301
11981,1042543.0,6298259.0,0,1,1,43.7004,7.2505
11987,1042971.0,6298396.0,0,1,1,43.7014,7.2559
11999,1043871.0,6298475.0,0,1,1,43.7017,7.2671
10354,920504.0,6293014.0,0,1,1,43.7018,5.7355
12010,1044896.0,6298573.0,0,1,1,43.702,7.2798
11976,1042021.0,6298507.0,0,1,1,43.7028,7.2442
2702,561136.0,6290872.0,0,1,0,43.7032,1.2775
11990,1043252.0,6298626.0,0,1,1,43.7033,7.2595
12020,1045483.0,6298789.0,0,1,1,43.7037,7.2873
10957,950035.0,6294340.0,0,1,0,43.7039,6.1021
3021,576316.0,6290648.0,0,1,1,43.704,1.4658
8364,831847.0,6290967.0,0,1,0,43.7054,4.6355
11935,1037614.0,6298746.0,0,1,1,43.7071,7.1898
9726,890477.0,6292649.0,0,1,1,43.7072,5.3631
10664,933902.0,6294107.0,0,1,0,43.7073,5.902
2888,570396.0,6291140.0,0,1,0,43.7074,1.3923
7063,744272.0,6289984.0,0,1,1,43.7075,3.5492
12013,1045115.0,6299235.0,0,1,1,43.7079,7.283
11969,1040984.0,6299047.0,0,1,1,43.7082,7.2317
12023,1045884.0,6299314.0,0,1,1,43.7082,7.2926
750,364783.0,6298754.0,0,1,1,43.7083,-1.1601
9877,895292.0,6292948.0,0,1,1,43.7086,5.4229
3375,604586.0,6290699.0,0,1,1,43.7089,1.8164
11986,1042946.0,6299282.0,0,1,1,43.7094,7.2562
11995,1043550.0,6299338.0,0,1,1,43.7096,7.2637
8206,822633.0,6291261.0,0,1,0,43.7097,4.5213
834,373512.0,6298557.0,0,1,1,43.7106,-1.0518
11669,1009186.0,6297715.0,0,1,1,43.7108,6.8369
1689,464528.0,6294575.0,0,1,0,43.711,0.0783
842,374498.0,6298599.0,0,1,1,43.7115,-1.0396
11867,1029708.0,6298844.0,0,1,0,43.7117,7.0919
5324,664427.0,6290457.0,0,1,0,43.7122,2.5587
6787,725691.0,6290457.0,0,1,1,43.7127,3.3187
12062,1048890.0,6299985.0,0,1,1,43.7128,7.3303
11997,1043792.0,6299755.0,0,1,1,43.7132,7.267
7956,806776.0,6291386.0,0,1,1,43.7134,4.3247
11946,1038814.0,6299719.0,0,1,1,43.7153,7.2053
4464,649684.0,6290989.0,0,1,1,43.7161,2.3758
12090,1050481.0,6300439.0,0,1,1,43.7161,7.3503
2920,572291.0,6292096.0,0,1,1,43.7164,1.4155
11991,1043304.0,6300108.0,0,1,1,43.7166,7.2612
12021,1045672.0,6300241.0,0,1,1,43.7167,7.2906
8013,809482.0,6291821.0,0,1,0,43.7169,4.3583
12007,1044491.0,6300208.0,0,1,1,43.7169,7.2759
