cluster,x,y,2G,3G,4G,latitude,longitude
434,102980.0,6847973.0,1,1,0,48.4566,-5.0889
434,112032.0,6840427.0,0,1,1,48.3973,-4.9568
403,115635.0,6799938.0,1,1,0,48.0381,-4.854
403,124754.0,6834397.0,1,1,0,48.3547,-4.7777
434,126839.0,6850905.0,1,1,0,48.5043,-4.7716
434,127568.0,6845233.0,1,1,1,48.4542,-4.7543
403,128710.0,6798555.0,1,1,1,48.0372,-4.6776
403,128766.0,6833546.0,1,1,1,48.3506,-4.7227
434,129865.0,6839792.0,1,1,1,48.4075,-4.7162
434,135264.0,6852806.0,1,1,1,48.5288,-4.6606
403,135485.0,6833857.0,1,1,1,48.3593,-4.6328
434,136567.0,6836278.0,0,1,1,48.3819,-4.6215
434,136595.0,6841496.0,0,1,1,48.4286,-4.6279
434,136672.0,6836980.0,1,1,0,48.3883,-4.621
434,137508.0,6843513.0,1,1,1,48.4475,-4.6182
434,137903.0,6835712.0,1,1,1,48.378,-4.6028
404,138074.0,6823972.0,1,1,0,48.273,-4.5853
404,139381.0,6812351.0,1,1,0,48.17,-4.5528
435,139907.0,6835500.0,1,1,0,48.3778,-4.5756
404,140028.0,6795550.0,1,1,1,48.0201,-4.5226
404,140057.0,6833570.0,1,1,1,48.3607,-4.571
435,140754.0,6841227.0,1,1,1,48.4298,-4.5716
404,141469.0,6794973.0,1,1,1,48.0162,-4.5026
435,141899.0,6840848.0,1,1,1,48.4274,-4.5557
435,142146.0,6834833.0,1,1,0,48.3738,-4.5446
435,142162.0,6845551.0,1,1,0,48.4698,-4.5582
435,142505.0,6839777.0,1,1,0,48.4183,-4.5461
404,142613.0,6818411.0,0,1,1,48.2271,-4.5172
435,142726.0,6858673.0,1,1,0,48.5877,-4.5676
435,142764.0,6835819.0,0,1,1,48.3831,-4.5376
435,143096.0,6835223.0,1,1,0,48.3781,-4.5323
404,143246.0,6796660.0,1,1,0,48.0328,-4.481
435,143706.0,6835896.0,1,1,1,48.3846,-4.525
435,144094.0,6837276.0,1,1,1,48.3973,-4.5215
404,144607.0,6820243.0,1,1,1,48.2452,-4.4928
435,144789.0,6838423.0,1,1,1,48.4082,-4.5137
435,144796.0,6835589.0,1,1,1,48.3828,-4.5099
435,145035.0,6836166.0,0,1,1,48.3882,-4.5075
435,145060.0,6841895.0,1,1,0,48.4395,-4.5145
435,145216.0,6837970.0,1,1,1,48.4045,-4.5073
435,145233.0,6836599.0,1,1,1,48.3922,-4.5054
435,145347.0,6835997.0,1,0,0,48.3869,-4.5031
435,145453.0,6855967.0,0,1,0,48.5659,-4.5273
404,145456.0,6823087.0,0,0,0,48.2714,-4.4851
435,145615.0,6835818.0,1,1,1,48.3856,-4.4992
435,145696.0,6838740.0,1,1,0,48.4118,-4.5019
435,146059.0,6857350.0,1,1,1,48.5788,-4.5209
435,146090.0,6835696.0,1,1,0,48.3849,-4.4927
435,146280.0,6837789.0,1,1,1,48.4038,-4.4928
435,146427.0,6836272.0,1,1,1,48.3903,-4.4889
435,146440.0,6836946.0,1,1,1,48.3964,-4.4896
404,146703.0,6791134.0,1,1,0,47.9862,-4.4279
435,146756.0,6852775.0,1,1,0,48.5384,-4.5056
435,146759.0,6840053.0,1,1,1,48.4245,-4.4893
435,146763.0,6848446.0,1,1,0,48.4996,-4.5
435,146822.0,6836040.0,1,1,1,48.3886,-4.4833
435,146884.0,6836539.0,1,1,1,48.3931,-4.4831
435,146980.0,6837209.0,1,1,1,48.3992,-4.4826
435,147052.0,6836897.0,0,1,1,48.3964,-4.4813
435,147126.0,6836537.0,0,0,0,48.3933,-4.4798
435,147306.0,6839053.0,1,1,1,48.416,-4.4806
435,147478.0,6836749.0,1,1,1,48.3955,-4.4754
435,147489.0,6838248.0,1,1,1,48.4089,-4.4771
435,147660.0,6836184.0,1,1,1,48.3906,-4.4722
404,147805.0,6823979.0,1,1,0,48.2814,-4.4547
404,147979.0,6799006.0,1,1,0,48.0578,-4.4208
435,147982.0,6843617.0,1,1,1,48.4574,-4.4774
435,148091.0,6837628.0,1,1,1,48.4039,-4.4682
435,148146.0,6842502.0,1,1,1,48.4476,-4.4737
435,148205.0,6860258.0,1,1,1,48.6066,-4.4957
435,148528.0,6836661.0,1,1,1,48.3956,-4.4611
435,148587.0,6838831.0,0,1,0,48.4151,-4.4631
435,148917.0,6839329.0,1,1,1,48.4198,-4.4593
435,148997.0,6837778.0,1,1,1,48.406,-4.4562
435,149095.0,6840372.0,1,1,0,48.4293,-4.4582
435,149480.0,6836231.0,1,1,1,48.3925,-4.4478
435,149558.0,6837196.0,1,1,1,48.4012,-4.448
373,149815.0,6770693.0,1,1,1,47.8057,-4.3609
435,149852.0,6843399.0,1,1,0,48.4571,-4.4519
435,150238.0,6840176.0,0,1,0,48.4285,-4.4426
373,150343.0,6772730.0,1,1,1,47.8244,-4.3564
435,150522.0,6837524.0,1,1,0,48.405,-4.4354
373,151046.0,6771419.0,0,1,1,47.8132,-4.3454
435,151156.0,6851539.0,1,1,0,48.5311,-4.4447
435,151287.0,6847896.0,0,1,0,48.4985,-4.4383
435,151455.0,6836769.0,1,1,0,48.399,-4.4219
435,151485.0,6839371.0,0,1,0,48.4224,-4.4248
435,152076.0,6838156.0,1,1,0,48.412,-4.4153
435,152199.0,6841129.0,1,1,1,48.4387,-4.4174
435,152495.0,6848411.0,1,1,1,48.5042,-4.4227
435,152552.0,6836505.0,1,1,1,48.3976,-4.4068
404,152740.0,6787700.0,1,1,0,47.9605,-4.343
435,153334.0,6840530.0,1,1,1,48.4343,-4.4014
404,153732.0,6791863.0,1,1,0,47.9986,-4.335
435,154115.0,6837737.0,1,1,0,48.4099,-4.3873
404,154258.0,6801973.0,1,1,1,48.0897,-4.3405
404,154519.0,6800979.0,1,1,1,48.081,-4.3358
435,154680.0,6833853.0,1,1,1,48.3756,-4.3748
404,155245.0,6817274.0,1,1,1,48.2276,-4.3464
404,155350.0,6802771.0,1,1,1,48.0977,-4.3269
404,155400.0,6801480.0,0,1,0,48.0862,-4.3247
435,155462.0,6834871.0,1,0,0,48.3854,-4.3656
373,155486.0,6769024.0,0,1,0,47.7954,-4.2834
373,156084.0,6770191.0,1,1,1,47.8064,-4.2768
373,156173.0,6773231.0,1,1,0,47.8337,-4.2794
435,156651.0,6842872.0,1,1,1,48.4581,-4.3597
404,157297.0,6801243.0,1,1,1,48.0857,-4.299
404,157704.0,6782009.0,1,1,0,47.9136,-4.2698
435,157913.0,6864558.0,1,1,0,48.6533,-4.37
373,159191.0,6775970.0,0,1,1,47.8608,-4.2426
435,159617.0,6855425.0,1,1,1,48.573,-4.3355
435,159711.0,6834157.0,1,1,1,48.3825,-4.3076
373,159852.0,6769671.0,1,1,0,47.8048,-4.2261
404,160226.0,6790903.0,1,1,0,47.9954,-4.2471
435,160353.0,6856032.0,1,1,0,48.579,-4.3263
404,160624.0,6828148.0,1,1,0,48.3295,-4.2878
404,160693.0,6777674.0,1,1,1,47.8773,-4.2247
373,160726.0,6776122.0,1,1,1,47.8634,-4.2223
435,160743.0,6854160.0,1,1,0,48.5626,-4.3187
435,161632.0,6850861.0,1,1,0,48.5338,-4.3026
373,162487.0,6770074.0,0,1,0,47.8106,-4.1915
435,162994.0,6838745.0,1,1,1,48.4264,-4.2691
435,163468.0,6840776.0,1,1,0,48.445,-4.2653
404,163702.0,6805577.0,1,1,1,48.1298,-4.2187
435,163703.0,6843054.0,1,1,0,48.4656,-4.2649
435,164037.0,6831762.0,1,1,1,48.3647,-4.2464
404,164128.0,6789298.0,1,1,0,47.9843,-4.193
373,164139.0,6771740.0,1,1,1,47.8269,-4.1716
435,164267.0,6844984.0,1,0,0,48.4833,-4.2597
404,165095.0,6777818.0,1,1,1,47.8822,-4.1662
435,165639.0,6840489.0,1,1,1,48.4442,-4.2357
404,165862.0,6786376.0,1,1,0,47.9595,-4.1663
404,165992.0,6798322.0,1,1,0,48.0666,-4.1791
404,166030.0,6826292.0,1,1,0,48.3173,-4.2129
404,167095.0,6784447.0,1,1,0,47.9432,-4.1476
404,167472.0,6776980.0,1,1,1,47.8766,-4.1335
404,168415.0,6787585.0,1,1,0,47.9724,-4.1337
435,168632.0,6859869.0,1,1,1,48.6202,-4.2193
404,168686.0,6790251.0,1,1,1,47.9965,-4.1333
404,169026.0,6793681.0,1,1,0,48.0275,-4.133
404,169141.0,6789018.0,1,1,1,47.9858,-4.1258
404,169270.0,6776946.0,1,1,1,47.8777,-4.1095
404,169522.0,6811311.0,0,1,0,48.1859,-4.1477
404,169921.0,6789443.0,1,1,1,47.9903,-4.1159
404,170007.0,6821092.0,1,1,0,48.274,-4.1531
435,170284.0,6846513.0,1,0,0,48.502,-4.1805
404,170428.0,6790037.0,1,1,1,47.996,-4.1098
404,170507.0,6791344.0,1,1,1,48.0078,-4.1104
404,170733.0,6789441.0,1,1,0,47.9909,-4.105
404,170798.0,6788403.0,1,1,1,47.9817,-4.1029
404,171198.0,6789936.0,1,1,1,47.9957,-4.0994
404,171259.0,6786799.0,1,0,0,47.9677,-4.0948
435,171262.0,6851215.0,1,1,0,48.5449,-4.1731
404,171337.0,6787513.0,0,0,0,47.9741,-4.0947
435,171412.0,6864242.0,1,1,1,48.6617,-4.1871
404,171646.0,6789010.0,1,1,0,47.9878,-4.0923
404,171684.0,6791138.0,1,1,0,48.0069,-4.0944
405,171978.0,6788935.0,1,0,0,47.9874,-4.0878
405,172162.0,6791923.0,1,1,0,48.0143,-4.0889
405,172604.0,6790013.0,0,1,0,47.9975,-4.0807
405,172656.0,6787481.0,1,1,0,47.9749,-4.077
404,172704.0,6821215.0,1,1,0,48.2773,-4.1171
405,172913.0,6790956.0,1,1,1,48.0062,-4.0777
405,173050.0,6788309.0,1,1,1,47.9826,-4.0727
435,173095.0,6848546.0,0,0,1,48.5225,-4.1451
405,173408.0,6789627.0,1,1,1,47.9947,-4.0695
405,173418.0,6780330.0,1,1,0,47.9114,-4.0583
404,173477.0,6815780.0,1,1,0,48.2292,-4.1001
404,173679.0,6812660.0,1,1,1,48.2014,-4.0936
435,173797.0,6846196.0,0,1,0,48.502,-4.1328
405,173881.0,6794655.0,1,1,0,48.0402,-4.0693
405,173985.0,6808111.0,1,1,0,48.1609,-4.084
405,174101.0,6788281.0,1,1,1,47.9832,-4.0587
405,174846.0,6788347.0,1,1,1,47.9844,-4.0488
405,175029.0,6790732.0,1,1,0,48.0059,-4.0492
405,175168.0,6789869.0,1,1,0,47.9983,-4.0463
405,175322.0,6818383.0,1,1,1,48.254,-4.0785
435,175412.0,6840209.0,1,1,1,48.4496,-4.1037
405,176282.0,6813702.0,1,1,1,48.2128,-4.06
405,176287.0,6777968.0,1,1,1,47.8925,-4.0172
405,176386.0,6793207.0,0,1,0,48.0292,-4.034
405,176535.0,6783382.0,1,1,0,47.9413,-4.0204
374,176661.0,6774728.0,1,1,1,47.8638,-4.0084
405,176728.0,6799981.0,1,1,0,48.0902,-4.0376
405,177015.0,6787721.0,1,1,0,47.9805,-4.0191
435,177461.0,6864611.0,1,1,1,48.6699,-4.1058
405,177552.0,6776963.0,0,1,0,47.8845,-3.9992
436,177738.0,6845946.0,0,1,0,48.5029,-4.0793
374,178230.0,6774231.0,0,1,1,47.8606,-3.9869
436,178524.0,6846354.0,1,1,1,48.5072,-4.0692
436,178714.0,6848273.0,1,1,0,48.5246,-4.069
436,178836.0,6844693.0,1,1,0,48.4926,-4.063
405,179244.0,6782707.0,1,1,0,47.9374,-3.9834
436,179410.0,6847101.0,0,1,1,48.5146,-4.0582
405,179546.0,6792417.0,1,1,0,48.0247,-3.9909
436,180691.0,6854043.0,1,1,1,48.5778,-4.0493
405,180983.0,6779869.0,1,1,1,47.9133,-3.9569
405,181230.0,6801938.0,1,1,1,48.1113,-3.9797
405,181439.0,6828143.0,1,1,0,48.3464,-4.0081
405,182228.0,6785305.0,1,1,0,47.963,-3.9467
405,182859.0,6775132.0,1,1,0,47.8723,-3.9263
405,183330.0,6775018.0,1,1,1,47.8717,-3.9199
405,183617.0,6776141.0,1,1,0,47.882,-3.9174
405,184265.0,6778404.0,1,1,0,47.9028,-3.9114
405,184267.0,6822214.0,1,1,0,48.2955,-3.963
405,184376.0,6814718.0,1,1,0,48.2284,-3.9526
405,184501.0,6774245.0,1,1,1,47.8657,-3.9034
436,185041.0,6866379.0,1,1,0,48.6918,-4.0054
436,185623.0,6848123.0,1,1,1,48.5287,-3.9756
374,185746.0,6773612.0,1,1,0,47.861,-3.8861
436,186040.0,6862604.0,1,1,0,48.6588,-3.9873
405,186319.0,6775390.0,1,1,0,47.8774,-3.8805
436,186538.0,6868606.0,1,1,0,48.713,-3.9878
436,186554.0,6863683.0,1,1,1,48.6689,-3.9817
374,187044.0,6773225.0,0,1,0,47.8585,-3.8683
405,187125.0,6788399.0,1,1,0,47.9946,-3.8849
436,188011.0,6869511.0,0,1,1,48.7223,-3.9689
374,188520.0,6767018.0,1,1,0,47.804,-3.8415
405,188643.0,6778124.0,1,1,0,47.9037,-3.8527
374,189079.0,6772617.0,1,1,1,47.8546,-3.8405
405,190398.0,6785382.0,0,1,1,47.9701,-3.8377
405,190658.0,6783299.0,0,1,1,47.9517,-3.8318
436,190833.0,6834763.0,1,1,0,48.4131,-3.8895
436,191455.0,6862231.0,1,1,0,48.6598,-3.9136
374,192168.0,6768884.0,1,1,0,47.8236,-3.7951
436,192182.0,6857046.0,1,1,0,48.6139,-3.8977
405,192332.0,6796132.0,1,1,0,48.068,-3.8243
436,192344.0,6845442.0,1,1,1,48.51,-3.8818
436,192549.0,6850046.0,1,1,0,48.5514,-3.8844
405,193589.0,6809597.0,1,1,1,48.1897,-3.8231
436,194317.0,6857568.0,1,1,0,48.6202,-3.8694
374,194780.0,6766586.0,1,1,1,47.805,-3.7576
436,194795.0,6851418.0,1,1,1,48.5655,-3.8557
436,194903.0,6853293.0,0,1,0,48.5824,-3.8565
405,195486.0,6775156.0,1,1,0,47.8824,-3.758
374,196103.0,6772498.0,1,1,1,47.859,-3.7468
436,196700.0,6851731.0,1,1,0,48.5698,-3.8304
436,197074.0,6852771.0,1,1,0,48.5794,-3.8265
436,197963.0,6853963.0,1,1,1,48.5907,-3.8159
436,197998.0,6850885.0,1,1,1,48.5632,-3.8119
405,199200.0,6812653.0,1,1,0,48.2214,-3.7514
405,199784.0,6773513.0,1,1,0,47.8709,-3.6989
436,199838.0,6847512.0,1,1,0,48.5344,-3.7831
436,199943.0,6865540.0,1,1,1,48.696,-3.8027
374,200053.0,6770609.0,1,1,1,47.8451,-3.692
436,200460.0,6853154.0,1,1,0,48.5854,-3.7812
405,200508.0,6826696.0,1,1,0,48.3483,-3.75
405,200774.0,6781009.0,1,1,0,47.9389,-3.6942
374,200810.0,6765870.0,1,1,0,47.8032,-3.6766
405,201113.0,6788169.0,1,1,1,48.0034,-3.6978
405,201485.0,6791116.0,1,1,1,48.0301,-3.6962
405,203089.0,6774425.0,1,1,0,47.8816,-3.6559
405,203809.0,6782559.0,1,0,0,47.9551,-3.6554
436,204248.0,6845584.0,1,1,0,48.5205,-3.7213
374,204538.0,6766989.0,1,1,1,47.816,-3.6282
436,205130.0,6859447.0,1,1,0,48.6454,-3.7254
405,205246.0,6814550.0,1,1,0,48.243,-3.6724
405,206837.0,6824091.0,1,1,0,48.3298,-3.6619
436,207193.0,6851139.0,1,1,0,48.5725,-3.688
375,207679.0,6764880.0,1,1,0,47.7995,-3.584
405,208453.0,6801936.0,1,1,0,48.1324,-3.6151
405,208977.0,6811720.0,1,1,0,48.2205,-3.6191
405,209300.0,6806499.0,1,1,0,48.1739,-3.6089
405,209590.0,6816074.0,1,1,0,48.26,-3.6158
406,209601.0,6772724.0,1,1,0,47.8713,-3.5671
406,210221.0,6774231.0,1,1,1,47.8852,-3.5606
375,210475.0,6761760.0,1,1,1,47.7736,-3.5434
375,210730.0,6771730.0,1,1,1,47.8632,-3.551
406,211269.0,6773185.0,1,1,0,47.8766,-3.5454
375,212001.0,6771636.0,1,1,0,47.8633,-3.534
375,212629.0,6761774.0,1,1,0,47.7753,-3.5147
406,212699.0,6817652.0,0,1,1,48.2765,-3.5758
436,212703.0,6859540.0,1,1,0,48.652,-3.6231
406,213145.0,6782489.0,1,1,0,47.9615,-3.5307
406,213221.0,6817816.0,1,1,1,48.2783,-3.569
406,213237.0,6818433.0,1,1,0,48.2839,-3.5695
406,213272.0,6797401.0,1,1,0,48.0953,-3.5455
436,213281.0,6850644.0,1,1,0,48.5727,-3.6052
406,213435.0,6775277.0,1,1,0,47.897,-3.5189
436,213437.0,6860629.0,1,1,0,48.6623,-3.6144
375,213632.0,6757244.0,1,1,0,47.7354,-3.4964
406,213774.0,6817202.0,0,0,0,48.2732,-3.5609
406,214049.0,6807564.0,1,1,0,48.187,-3.5464
406,214262.0,6816627.0,1,1,1,48.2685,-3.5537
375,214717.0,6763203.0,1,1,1,47.7897,-3.4885
406,215377.0,6816717.0,0,1,0,48.2701,-3.5388
375,215548.0,6745666.0,1,1,1,47.633,-3.4583
406,216308.0,6791477.0,1,1,1,48.0444,-3.4984
437,216964.0,6872908.0,1,1,1,48.775,-3.5806
437,217222.0,6832667.0,1,1,0,48.4145,-3.5318
437,217284.0,6849430.0,1,1,0,48.5648,-3.5497
437,217310.0,6872456.0,1,1,0,48.7712,-3.5753
375,217928.0,6756938.0,1,1,1,47.7358,-3.4389
406,218031.0,6819567.0,1,1,0,48.2976,-3.5063
375,218428.0,6764787.0,1,1,0,47.8066,-3.4408
375,218727.0,6756865.0,1,1,0,47.7358,-3.4282
437,218790.0,6873818.0,1,1,0,48.7845,-3.5568
406,218856.0,6774141.0,1,1,0,47.8908,-3.4453
437,219151.0,6872091.0,1,1,1,48.7693,-3.55
375,219496.0,6753917.0,1,1,1,47.7099,-3.4148
437,219766.0,6863461.0,1,1,0,48.6924,-3.5319
375,219789.0,6762654.0,1,1,0,47.7885,-3.4204
437,219833.0,6827159.0,1,1,0,48.367,-3.4905
375,220002.0,6762028.0,1,1,1,47.783,-3.4169
375,220323.0,6757489.0,1,1,0,47.7425,-3.4077
375,220419.0,6755587.0,1,1,0,47.7255,-3.4044
437,220498.0,6837933.0,1,1,0,48.4641,-3.4935
406,220671.0,6810202.0,1,1,0,48.2156,-3.4605
437,220916.0,6870368.0,1,1,0,48.7552,-3.5241
437,221035.0,6848344.0,1,1,1,48.5579,-3.4979
375,221376.0,6753454.0,1,1,1,47.7071,-3.3893
406,221426.0,6783550.0,1,1,0,47.9771,-3.4213
375,221614.0,6757433.0,1,1,1,47.743,-3.3905
375,221667.0,6768424.0,1,1,0,47.8416,-3.4016
375,221798.0,6759801.0,1,1,1,47.7643,-3.3906
437,221869.0,6854135.0,1,1,1,48.6104,-3.493
375,221893.0,6755535.0,1,1,0,47.7261,-3.3847
375,221972.0,6761573.0,1,1,0,47.7804,-3.3902
437,222247.0,6873755.0,1,1,1,48.7865,-3.5099
437,222338.0,6878886.0,1,1,1,48.8326,-3.5144
437,222455.0,6878410.0,1,1,1,48.8284,-3.5123
375,222464.0,6754353.0,1,1,1,47.716,-3.3758
375,222698.0,6757130.0,1,1,1,47.741,-3.3757
375,222939.0,6769928.0,1,1,0,47.856,-3.3863
375,223062.0,6758750.0,1,1,1,47.7558,-3.3726
375,223211.0,6756118.0,1,1,1,47.7323,-3.3678
375,223242.0,6756705.0,1,1,1,47.7376,-3.368
375,223342.0,6757964.0,1,1,1,47.749,-3.368
437,223370.0,6876060.0,1,1,1,48.808,-3.4972
437,223439.0,6869118.0,1,1,1,48.7459,-3.4885
375,223726.0,6758540.0,1,1,1,47.7544,-3.3636
375,223888.0,6757746.0,1,1,1,47.7474,-3.3605
375,223915.0,6753382.0,1,1,0,47.7083,-3.3555
375,224163.0,6757540.0,1,1,1,47.7458,-3.3567
437,224227.0,6866822.0,1,1,1,48.7259,-3.4753
375,224256.0,6759785.0,1,1,1,47.766,-3.3578
406,224573.0,6814141.0,1,1,0,48.2538,-3.4125
437,224810.0,6871816.0,1,1,0,48.7711,-3.4729
406,224873.0,6821387.0,1,1,0,48.319,-3.4164
437,225027.0,6870789.0,1,1,1,48.762,-3.4688
437,225027.0,6876448.0,1,1,0,48.8127,-3.4751
375,225100.0,6764725.0,1,1,0,47.8109,-3.3519
375,225249.0,6759028.0,1,1,1,47.7599,-3.3438
437,225299.0,6877868.0,1,1,0,48.8257,-3.473
437,225446.0,6868812.0,1,1,1,48.7446,-3.461
437,225448.0,6830677.0,1,1,0,48.4027,-3.4188
375,225508.0,6759837.0,1,1,1,47.7674,-3.3412
375,225675.0,6761048.0,1,1,1,47.7783,-3.3403
375,225685.0,6753558.0,0,0,0,47.7112,-3.3322
375,225761.0,6758724.0,0,1,1,47.7576,-3.3367
437,225813.0,6867310.0,1,1,1,48.7314,-3.4543
437,225986.0,6870187.0,1,1,1,48.7573,-3.4552
375,226005.0,6755043.0,1,1,0,47.7247,-3.3295
375,226140.0,6757971.0,1,1,1,47.7511,-3.3308
437,226361.0,6863578.0,1,1,0,48.6983,-3.4428
375,226446.0,6769735.0,1,1,0,47.8568,-3.3393
437,226553.0,6876069.0,1,1,1,48.8105,-3.454
437,226578.0,6872896.0,1,1,0,48.782,-3.4501
437,226782.0,6846404.0,1,1,0,48.5447,-3.4181
375,226882.0,6753954.0,1,1,0,47.7156,-3.3167
437,226945.0,6867615.0,1,1,1,48.735,-3.4393
437,227035.0,6867644.0,0,0,0,48.7353,-3.4381
437,227215.0,6866483.0,0,1,0,48.725,-3.4344
437,227292.0,6830100.0,1,1,0,48.3989,-3.3934
437,227426.0,6875862.0,1,1,0,48.8092,-3.4419
375,227533.0,6762039.0,1,1,0,47.7886,-3.3166
406,227805.0,6777294.0,1,1,1,47.9256,-3.3293
437,227849.0,6876824.0,1,1,1,48.8182,-3.4373
406,228308.0,6800110.0,1,1,0,48.1306,-3.3471
375,229360.0,6758557.0,1,1,0,47.7586,-3.2886
375,229535.0,6762980.0,1,1,0,47.7985,-3.291
344,230028.0,6708597.0,1,1,0,47.3108,-3.2272
437,230093.0,6837225.0,1,1,1,48.4648,-3.3634
437,230771.0,6864222.0,1,1,0,48.7073,-3.3837
375,230983.0,6763108.0,1,1,1,47.8006,-3.2718
344,231235.0,6713172.0,1,1,0,47.3527,-3.216
375,231798.0,6751591.0,1,1,1,47.6979,-3.2488
375,232002.0,6766148.0,1,1,0,47.8286,-3.2615
406,232122.0,6811126.0,1,1,1,48.2322,-3.3079
375,232442.0,6762650.0,1,1,0,47.7976,-3.2519
375,232557.0,6758860.0,1,1,0,47.7636,-3.2464
406,232981.0,6796047.0,1,1,0,48.0976,-3.2802
406,233142.0,6821970.0,1,1,0,48.3302,-3.3058
437,233267.0,6828207.0,1,1,0,48.3862,-3.3109
437,233659.0,6871110.0,1,1,0,48.7712,-3.3521
437,233714.0,6848281.0,1,1,0,48.5665,-3.3265
406,233835.0,6782033.0,1,1,0,47.9725,-3.2539
437,233847.0,6875482.0,1,1,0,48.8105,-3.3544
375,234029.0,6752361.0,1,1,0,47.7064,-3.22
375,234109.0,6755940.0,1,1,0,47.7386,-3.2227
375,235335.0,6764357.0,1,1,0,47.8149,-3.2152
344,235397.0,6711722.0,1,1,1,47.3427,-3.1596
375,235568.0,6746828.0,0,1,1,47.6578,-3.1937
406,235943.0,6811453.0,1,1,0,48.2379,-3.2569
375,236176.0,6748721.0,1,1,1,47.6752,-3.1876
437,236405.0,6854577.0,1,1,1,48.6249,-3.297
437,236555.0,6826820.0,1,1,0,48.3761,-3.2651
375,236770.0,6747538.0,1,1,1,47.665,-3.1785
437,236876.0,6874756.0,1,1,0,48.8062,-3.3125
375,237491.0,6744511.0,1,1,1,47.6384,-3.1658
375,237837.0,6731486.0,1,1,1,47.5217,-3.1477
437,237981.0,6852756.0,1,1,1,48.6097,-3.2737
406,238212.0,6792659.0,1,1,0,48.0709,-3.2066
406,238648.0,6779884.0,1,1,0,47.9566,-3.1873
437,238742.0,6868652.0,1,1,0,48.7528,-3.2805
375,238835.0,6766619.0,1,1,1,47.8377,-3.1709
375,239129.0,6735521.0,1,1,0,47.5589,-3.1347
375,239156.0,6767049.0,1,1,0,47.8418,-3.1671
375,239316.0,6758834.0,1,1,0,47.7682,-3.1564
375,239457.0,6726685.0,0,0,0,47.4798,-3.1213
375,239465.0,6728087.0,1,1,1,47.4924,-3.1226
437,239581.0,6842870.0,1,1,0,48.5222,-3.2415
375,240089.0,6726878.0,1,1,1,47.482,-3.1131
345,240588.0,6705923.0,1,1,1,47.2942,-3.0851
375,241419.0,6739503.0,1,1,1,47.5962,-3.1085
375,241628.0,6758683.0,1,1,1,47.7684,-3.1255
437,242305.0,6871255.0,1,1,1,48.7787,-3.235
376,242821.0,6737020.0,1,1,0,47.5749,-3.0873
437,242963.0,6836451.0,1,1,1,48.467,-3.189
437,242972.0,6865404.0,1,1,0,48.7267,-3.2197
376,242988.0,6738416.0,1,1,1,47.5875,-3.0865
375,243022.0,6756550.0,1,1,1,47.7503,-3.1047
406,243050.0,6819955.0,1,1,1,48.3191,-3.1704
406,243193.0,6809480.0,1,1,0,48.2253,-3.1575
406,243252.0,6804200.0,1,1,0,48.178,-3.1512
437,243257.0,6846812.0,1,1,0,48.5602,-3.196
375,243734.0,6768597.0,1,1,0,47.8589,-3.1077
376,243758.0,6736759.0,0,0,0,47.5732,-3.0746
376,243758.0,6736759.0,0,1,0,47.5732,-3.0746
376,244145.0,6737575.0,0,1,1,47.5808,-3.0703
376,244481.0,6740721.0,1,1,0,47.6092,-3.0691
376,244689.0,6745370.0,1,1,0,47.6511,-3.0711
376,244717.0,6753744.0,1,1,0,47.7263,-3.0793
406,244834.0,6784815.0,1,1,0,48.0052,-3.1098
376,244986.0,6736855.0,1,1,1,47.5749,-3.0585
437,245552.0,6827824.0,1,1,0,48.3915,-3.145
437,245734.0,6845495.0,1,1,1,48.5501,-3.1612
437,246597.0,6847525.0,1,1,1,48.5689,-3.1517
376,246612.0,6737156.0,1,1,1,47.5787,-3.0372
437,247021.0,6846004.0,1,1,1,48.5556,-3.1443
376,247448.0,6738023.0,1,1,0,47.5871,-3.027
437,247720.0,6862042.0,1,1,0,48.6999,-3.1518
437,247834.0,6844772.0,0,1,0,48.5451,-3.132
406,248038.0,6808645.0,1,1,0,48.2212,-3.0916
437,248168.0,6848950.0,1,1,0,48.5828,-3.1319
437,248246.0,6840936.0,1,1,0,48.511,-3.1225
407,248734.0,6795134.0,1,1,0,48.1004,-3.0683
437,248931.0,6846939.0,1,1,1,48.5653,-3.1195
376,249008.0,6737522.0,1,1,1,47.5836,-3.0058
376,249220.0,6756965.0,0,0,0,47.7583,-3.0227
437,249274.0,6845630.0,0,1,0,48.5538,-3.1135
376,249470.0,6742204.0,1,1,0,47.626,-3.0044
437,249504.0,6834630.0,1,1,0,48.4553,-3.0989
407,249540.0,6821163.0,1,1,0,48.3345,-3.0844
376,249864.0,6748246.0,1,1,1,47.6805,-3.0053
437,249931.0,6877599.0,1,1,0,48.8409,-3.1383
376,250085.0,6746143.0,1,1,1,47.6618,-3.0002
407,250164.0,6786457.0,1,0,0,48.0236,-3.0402
376,250231.0,6759025.0,1,1,1,47.7775,-3.0113
376,250895.0,6747214.0,1,1,1,47.6719,-2.9905
407,250911.0,6771614.0,1,1,1,47.8909,-3.0151
376,250968.0,6752651.0,1,1,0,47.7208,-2.995
376,251106.0,6715599.0,0,1,0,47.3883,-2.956
437,251472.0,6872205.0,1,1,0,48.7936,-3.1116
376,251491.0,6748013.0,1,1,1,47.6795,-2.9834
376,251728.0,6746652.0,1,1,0,47.6674,-2.9789
407,251936.0,6792136.0,1,1,0,48.0757,-3.0223
376,252147.0,6737116.0,1,1,1,47.5821,-2.9637
407,252159.0,6778432.0,1,1,0,47.9529,-3.0053
