cluster,x,y,2G,3G,4G,latitude,longitude
437,221765.0,6857317.0,1,1,0,48.6388,-3.498
375,221795.0,6759768.0,1,1,1,47.7641,-3.3906
406,221902.0,6827423.0,1,1,1,48.3709,-3.463
437,222175.0,6878321.0,1,1,0,48.8274,-3.516
437,222186.0,6869910.0,1,1,1,48.752,-3.5064
375,222469.0,6756943.0,1,1,1,47.7392,-3.3786
375,223157.0,6758267.0,1,1,1,47.7516,-3.3708
375,223311.0,6759070.0,1,1,1,47.7589,-3.3696
437,223373.0,6876061.0,0,0,1,48.808,-3.4972
437,223454.0,6869130.0,0,1,0,48.746,-3.4883
437,223487.0,6848047.0,1,1,0,48.557,-3.4644
375,223540.0,6756321.0,1,1,1,47.7344,-3.3636
375,224159.0,6757538.0,1,1,1,47.7458,-3.3567
437,224207.0,6866823.0,1,1,1,48.7259,-3.4755
406,224712.0,6816468.0,1,1,1,48.2747,-3.4132
437,224778.0,6871762.0,0,0,1,48.7705,-3.4733
437,224781.0,6853316.0,1,1,0,48.6052,-3.4528
375,224859.0,6770308.0,1,1,1,47.8608,-3.3611
375,224866.0,6762213.0,1,1,1,47.7882,-3.3523
406,224873.0,6821378.0,1,1,0,48.3189,-3.4164
375,224933.0,6761434.0,0,1,0,47.7813,-3.3506
437,225284.0,6867691.0,0,0,1,48.7344,-3.4619
437,225307.0,6877836.0,1,1,0,48.8254,-3.4729
375,225387.0,6763769.0,1,1,1,47.8025,-3.3471
437,225443.0,6830686.0,1,1,1,48.4028,-3.4189
375,225555.0,6759798.0,1,1,1,47.767,-3.3406
375,225705.0,6761128.0,1,1,1,47.7791,-3.34
375,225766.0,6758719.0,1,1,0,47.7575,-3.3366
437,225819.0,6870491.0,1,1,1,48.7599,-3.4578
375,225898.0,6753890.0,1,1,1,47.7143,-3.3297
437,226565.0,6872896.0,1,1,1,48.782,-3.4503
406,226869.0,6790463.0,1,1,1,48.0431,-3.356
437,227221.0,6866483.0,1,1,0,48.725,-3.4343
437,227290.0,6830096.0,1,1,0,48.3988,-3.3934
437,227324.0,6864221.0,1,1,1,48.7048,-3.4304
437,227568.0,6869353.0,0,1,1,48.751,-3.4328
406,227804.0,6777300.0,1,1,1,47.9257,-3.3293
437,227846.0,6876822.0,1,1,1,48.8182,-3.4373
437,228260.0,6870331.0,1,1,1,48.7603,-3.4245
406,228267.0,6800060.0,1,1,0,48.1302,-3.3476
437,228347.0,6846080.0,1,1,0,48.5429,-3.3966
437,228730.0,6853656.0,1,1,0,48.6111,-3.3998
375,229353.0,6758555.0,1,1,0,47.7586,-3.2887
437,229414.0,6866328.0,1,1,0,48.7252,-3.4044
344,230023.0,6708567.0,1,1,0,47.3106,-3.2272
437,230457.0,6873293.0,0,1,1,48.7884,-3.398
375,230982.0,6763110.0,1,1,1,47.8007,-3.2719
344,231224.0,6713158.0,1,1,1,47.3526,-3.2162
406,231667.0,6783624.0,1,1,1,47.9852,-3.2845
437,231961.0,6848343.0,1,1,1,48.5658,-3.3503
375,231976.0,6752174.0,1,1,1,47.7032,-3.2471
375,231992.0,6766224.0,1,1,1,47.8293,-3.2617
406,232127.0,6811114.0,1,1,1,48.2321,-3.3078
406,232748.0,6773486.0,1,1,1,47.895,-3.2593
406,233141.0,6821966.0,1,1,0,48.3302,-3.3058
375,233251.0,6757218.0,1,1,1,47.7494,-3.2354
437,233286.0,6828221.0,1,1,0,48.3864,-3.3106
437,233776.0,6857359.0,1,0,1,48.648,-3.3356
437,233817.0,6875443.0,1,1,0,48.8101,-3.3547
437,233860.0,6875455.0,0,0,1,48.8103,-3.3542
344,234318.0,6711490.0,1,1,1,47.3398,-3.1736
406,235109.0,6794069.0,1,1,1,48.0813,-3.2496
437,235404.0,6838680.0,1,1,1,48.4817,-3.2933
344,235466.0,6712172.0,1,1,0,47.3467,-3.1591
437,235478.0,6869443.0,1,1,1,48.7575,-3.3257
375,235573.0,6746815.0,1,1,1,47.6577,-3.1937
375,235656.0,6763127.0,1,1,0,47.8041,-3.2096
375,236497.0,6753989.0,1,1,1,47.7227,-3.1889
406,236554.0,6826816.0,1,1,0,48.3761,-3.2651
375,237134.0,6766534.0,1,1,1,47.8357,-3.1935
437,237163.0,6875736.0,1,1,1,48.8152,-3.3096
375,237346.0,6759825.0,1,1,1,47.7757,-3.1837
375,237485.0,6744493.0,1,1,1,47.6382,-3.1658
437,237487.0,6847830.0,1,1,0,48.5652,-3.2751
375,237893.0,6731513.0,1,0,0,47.522,-3.147
437,237966.0,6852758.0,1,1,0,48.6097,-3.2739
406,238632.0,6779890.0,1,1,0,47.9566,-3.1875
406,238907.0,6810877.0,1,1,1,48.2348,-3.2165
406,239052.0,6792976.0,1,1,1,48.0743,-3.1957
375,239111.0,6766696.0,1,1,1,47.8386,-3.1673
375,239371.0,6727955.0,1,1,1,47.4911,-3.1237
437,240026.0,6872700.0,1,1,1,48.79,-3.2675
375,240094.0,6726918.0,1,1,1,47.4823,-3.1131
375,240138.0,6748560.0,1,1,1,47.6766,-3.1348
345,240594.0,6705933.0,1,1,0,47.2943,-3.085
406,241037.0,6781260.0,1,1,1,47.9706,-3.1568
437,241072.0,6830723.0,1,1,1,48.4143,-3.2084
375,241426.0,6739499.0,1,1,1,47.5962,-3.1084
375,241612.0,6758692.0,1,1,1,47.7685,-3.1257
437,242161.0,6867385.0,0,0,1,48.7439,-3.2328
437,242362.0,6873649.0,0,0,1,48.8002,-3.2368
437,242968.0,6836441.0,1,1,0,48.467,-3.1889
376,242998.0,6738476.0,1,1,1,47.5881,-3.0865
406,243042.0,6819691.0,1,1,1,48.3168,-3.1702
406,243251.0,6804197.0,1,1,0,48.1779,-3.1512
375,243264.0,6751807.0,1,1,1,47.7079,-3.0966
437,243914.0,6872848.0,1,1,0,48.7941,-3.2149
376,244005.0,6736783.0,1,1,1,47.5736,-3.0714
406,244285.0,6807296.0,1,1,1,48.2065,-3.1405
437,245259.0,6859944.0,0,0,1,48.6793,-3.1829
437,245550.0,6827820.0,1,0,0,48.3914,-3.145
376,245716.0,6745597.0,1,1,1,47.6539,-3.0577
407,245997.0,6773348.0,1,1,1,47.9031,-3.0824
376,246141.0,6738899.0,1,1,1,47.594,-3.0452
437,246597.0,6850664.0,1,1,0,48.5971,-3.155
437,246598.0,6847528.0,1,1,1,48.5689,-3.1516
376,246609.0,6737166.0,1,1,1,47.5788,-3.0372
437,246764.0,6872409.0,1,1,1,48.7922,-3.1758
