,x,y,2G,3G,4G,latitude,longitude
14260,859862.0,6486920.0,1,1,1,45.4631,5.0459
15250,901377.0,6488230.0,1,1,0,45.4639,5.5774
15691,920516.0,6488965.0,1,1,1,45.4647,5.8225
16392,942724.0,6489875.0,1,1,0,45.4653,6.1069
13526,840813.0,6486745.0,1,1,1,45.4657,4.8021
5371,584171.0,6486295.0,1,1,1,45.4663,1.5177
2258,419523.0,6491615.0,1,1,1,45.4666,-0.5905
11120,719335.0,6485357.0,1,1,1,45.4674,3.2474
14928,892228.0,6488436.0,1,1,1,45.4684,5.4604
3820,511114.0,6488356.0,1,1,0,45.4686,0.5824
8142,651705.0,6485704.0,1,1,1,45.4691,2.3819
2841,453448.0,6490476.0,1,0,0,45.4694,-0.1561
17673,1004713.0,6493077.0,1,1,1,45.4694,6.9012
15605,916490.0,6489403.0,1,1,1,45.4699,5.7712
16483,946743.0,6490552.0,1,1,0,45.47,6.1586
12598,801349.0,6486539.0,1,1,1,45.4708,4.2971
12599,801350.0,6486537.0,1,1,0,45.4708,4.2971
12520,796702.0,6486566.0,1,1,1,45.4717,4.2377
14344,863460.0,6487985.0,1,1,1,45.4718,5.0922
17687,1005643.0,6493391.0,1,1,1,45.4718,6.9133
2007,408533.0,6492854.0,1,1,1,45.4731,-0.7317
3930,517545.0,6488768.0,1,1,1,45.4741,0.6645
12695,805774.0,6487051.0,1,1,1,45.4748,4.3539
12930,814570.0,6487221.0,1,1,1,45.4749,4.4665
6735,636998.0,6486648.0,1,1,1,45.4764,2.1936
14828,887806.0,6489183.0,1,1,1,45.4764,5.4042
12914,813679.0,6487474.0,1,1,1,45.4773,4.4551
12994,817936.0,6487552.0,1,1,1,45.4773,4.5096
12773,808743.0,6487403.0,1,1,1,45.4775,4.3919
14196,857356.0,6488452.0,1,1,1,45.4775,5.0143
14197,857367.0,6488457.0,1,1,0,45.4775,5.0144
12877,812151.0,6487520.0,1,1,1,45.478,4.4356
13560,841512.0,6488221.0,1,1,1,45.4788,4.8115
3195,477253.0,6490680.0,1,1,1,45.4794,0.1482
1503,376744.0,6495151.0,1,1,1,45.4795,-1.1396
14441,867654.0,6489004.0,1,1,0,45.48,5.1463
14442,867654.0,6489004.0,1,1,1,45.48,5.1463
6324,625196.0,6487204.0,1,1,0,45.4802,2.0425
3567,495856.0,6490187.0,1,0,0,45.4807,0.3864
17066,975707.0,6493030.0,1,1,1,45.4812,6.5303
3749,506890.0,6489890.0,1,1,0,45.4813,0.5277
12745,807934.0,6487930.0,1,1,1,45.4823,4.3817
14263,859942.0,6489092.0,1,0,0,45.4826,5.0476
14264,859944.0,6489094.0,1,1,1,45.4826,5.0476
16210,936757.0,6491688.0,1,1,1,45.4837,6.0315
12979,817279.0,6488325.0,1,1,1,45.4843,4.5014
17070,975770.0,6493410.0,1,0,0,45.4846,6.5314
13090,824240.0,6488565.0,1,1,1,45.4853,4.5905
1930,404564.0,6494507.0,1,1,1,45.4863,-0.7835
3966,519216.0,6490132.0,1,1,0,45.4868,0.6853
15440,910299.0,6491112.0,1,1,1,45.4872,5.6927
12419,789739.0,6488284.0,1,1,1,45.4881,4.1489
17337,987028.0,6494366.0,1,1,1,45.4886,6.6759
14524,871892.0,6490182.0,1,1,1,45.4895,5.2009
12612,801893.0,6488808.0,1,1,1,45.4912,4.3046
5815,605003.0,6488778.0,1,1,1,45.4919,1.7837
6046,615571.0,6488629.0,1,1,0,45.4919,1.919
14763,883697.0,6490820.0,1,1,1,45.4922,5.3522
14599,875298.0,6490685.0,1,1,0,45.4932,5.2447
16746,958951.0,6493646.0,1,1,0,45.4933,6.3164
17438,991641.0,6495111.0,1,1,1,45.4934,6.7353
13947,849165.0,6490126.0,1,1,1,45.4944,4.91
12466,792732.0,6489084.0,1,1,1,45.4949,4.1873
12632,802740.0,6489278.0,1,1,1,45.4953,4.3155
17120,978354.0,6494712.0,1,1,1,45.4953,6.5652
4479,549343.0,6490326.0,1,1,0,45.4958,1.0708
17707,1006609.0,6496147.0,1,1,1,45.4961,6.9274
17718,1007806.0,6496239.0,1,1,1,45.4964,6.9428
15358,907101.0,6492056.0,1,1,1,45.4967,5.6522
16580,951435.0,6493747.0,1,1,0,45.497,6.2203
3211,478343.0,6492982.0,1,1,1,45.5004,0.1611
16254,938523.0,6493623.0,1,1,1,45.5005,6.055
12897,813067.0,6490075.0,1,1,1,45.5008,4.4479
12551,798690.0,6490032.0,1,1,1,45.5026,4.2638
5005,570499.0,6490688.0,1,1,1,45.5034,1.3416
14248,859525.0,6491443.0,1,1,1,45.5039,5.043
13049,821945.0,6490782.0,1,1,1,45.5057,4.5617
3477,491941.0,6493206.0,1,1,1,45.5067,0.335
17391,989491.0,6496606.0,1,1,1,45.5077,6.7087
16567,950616.0,6494912.0,1,1,0,45.5078,6.2104
17038,974054.0,6495922.0,1,1,1,45.5079,6.5108
12749,808068.0,6490797.0,1,1,1,45.5081,4.3841
14510,871410.0,6492308.0,1,1,1,45.5088,5.1955
4037,522882.0,6492494.0,1,1,1,45.509,0.7314
13768,844932.0,6491661.0,1,1,1,45.5091,4.8563
17315,986314.0,6496643.0,1,1,1,45.5094,6.6681
17344,987263.0,6496707.0,1,1,1,45.5096,6.6803
10273,694317.0,6490154.0,1,1,1,45.5108,2.9272
16120,933878.0,6494600.0,1,1,1,45.5109,5.9961
14149,855775.0,6492166.0,1,1,1,45.5113,4.9953
9089,660465.0,6490431.0,1,1,0,45.5122,2.4937
16674,955973.0,6495631.0,1,1,1,45.5123,6.2793
1539,378609.0,6498783.0,1,1,1,45.5131,-1.1182
15705,921302.0,6494402.0,1,1,1,45.5133,5.835
4738,561689.0,6491992.0,1,1,1,45.5134,1.2284
5981,612829.0,6491051.0,1,1,0,45.5134,1.8835
17373,988602.0,6497195.0,1,1,0,45.5134,6.6977
5365,583950.0,6491546.0,1,1,1,45.5136,1.5136
11130,719734.0,6490502.0,1,1,1,45.5137,3.2528
15417,909267.0,6494133.0,1,1,1,45.5147,5.6808
17006,972323.0,6496881.0,1,1,1,45.5172,6.4892
13105,824631.0,6492259.0,1,1,1,45.5185,4.5965
14761,883573.0,6493783.0,1,1,0,45.5189,5.3518
3755,507035.0,6494080.0,1,1,0,45.519,0.5279
16731,958217.0,6496471.0,1,1,0,45.519,6.3085
2200,417888.0,6497543.0,1,1,1,45.5192,-0.6149
16473,946247.0,6496005.0,1,1,0,45.5192,6.1551
14326,862584.0,6493264.0,1,1,1,45.5196,5.0828
4684,559916.0,6492741.0,1,1,0,45.5198,1.2055
6930,641612.0,6491419.0,1,1,1,45.5198,2.2521
12538,798076.0,6491936.0,1,1,1,45.5199,4.2563
13835,846117.0,6492900.0,1,1,1,45.52,4.8718
2665,442084.0,6496590.0,1,1,1,45.5202,-0.3047
1875,400931.0,6498472.0,1,1,1,45.5204,-0.8324
12981,817399.0,6492373.0,1,1,1,45.5208,4.5039
10387,698184.0,6491279.0,1,1,1,45.521,2.9767
6216,621177.0,6491796.0,1,1,0,45.5211,1.9903
10045,686871.0,6491328.0,1,1,1,45.5213,2.8318
2439,428027.0,6497326.0,1,1,0,45.5214,-0.485
12032,770697.0,6491753.0,1,1,1,45.5216,3.9056
15280,902710.0,6494834.0,1,1,0,45.523,5.5972
7628,648647.0,6491813.0,1,1,0,45.5239,2.3421
13865,846754.0,6493435.0,1,1,1,45.5247,4.8802
12566,799505.0,6492651.0,1,1,1,45.5261,4.2748
13971,849903.0,6493724.0,1,1,1,45.5266,4.9206
13891,847558.0,6493812.0,1,1,1,45.5279,4.8906
14833,888183.0,6495108.0,1,1,0,45.5296,5.4113
17250,983611.0,6498907.0,1,1,1,45.5309,6.6349
13140,826543.0,6493733.0,1,1,1,45.5314,4.6214
15559,914455.0,6496211.0,1,1,1,45.5318,5.7482
3007,462598.0,6497098.0,1,1,1,45.5322,-0.0424
3937,517714.0,6495284.0,1,1,1,45.5328,0.6642
16269,938861.0,6497217.0,1,1,0,45.5328,6.0611
14465,868702.0,6494915.0,1,1,0,45.5329,5.1617
15397,908490.0,6496212.0,1,1,1,45.5336,5.6718
16022,931068.0,6497031.0,1,1,1,45.5338,5.9613
7051,643424.0,6493042.0,1,1,1,45.5345,2.2751
11123,719484.0,6492807.0,1,1,1,45.5345,3.2496
6546,632285.0,6493161.0,1,1,1,45.5346,2.1324
13061,822698.0,6494054.0,1,1,1,45.535,4.5722
3620,498360.0,6496153.0,1,1,0,45.5352,0.416
12713,806511.0,6493912.0,1,1,1,45.5364,4.3648
16992,971814.0,6499025.0,1,1,0,45.5367,6.4839
12474,793230.0,6493772.0,1,1,1,45.5371,4.1946
15342,905806.0,6496558.0,1,1,1,45.5376,5.6376
16082,932784.0,6497517.0,1,1,1,45.5376,5.9835
14697,880661.0,6495915.0,1,1,0,45.5389,5.3153
15778,924490.0,6497388.0,1,1,1,45.5392,5.8772
3189,476794.0,6497352.0,1,1,1,45.5393,0.1393
15872,926945.0,6497560.0,1,1,1,45.5399,5.9087
4393,543981.0,6495396.0,1,1,1,45.5403,1.0006
13788,845181.0,6495129.0,1,1,1,45.5403,4.8605
14324,862497.0,6495625.0,1,1,1,45.5408,5.0825
3373,487598.0,6497153.0,1,1,1,45.5409,0.2777
10475,701211.0,6493571.0,1,1,1,45.5416,3.0155
10988,714349.0,6493683.0,1,0,0,45.5425,3.1839
12503,795816.0,6494451.0,1,1,0,45.5428,4.2279
11119,719223.0,6493833.0,1,0,0,45.5437,3.2463
1620,383356.0,6501968.0,1,1,1,45.5439,-1.0595
16972,970413.0,6499764.0,1,1,1,45.5439,6.4664
15720,921821.0,6498063.0,1,1,1,45.5461,5.8433
13853,846497.0,6495829.0,1,1,1,45.5463,4.8776
3269,481105.0,6498020.0,1,1,1,45.5467,0.1942
11838,759054.0,6494555.0,1,1,1,45.5479,3.7568
11118,719217.0,6494328.0,1,1,1,45.5482,3.2463
16008,930616.0,6498634.0,1,1,1,45.5483,5.9562
10174,691094.0,6494503.0,1,1,1,45.55,2.8859
12294,781940.0,6495130.0,1,1,1,45.5508,4.0502
17555,997274.0,6501791.0,1,1,1,45.551,6.8115
5822,605248.0,6495360.0,1,1,1,45.5512,1.7856
12946,815351.0,6495744.0,1,1,1,45.5515,4.4785
7266,645752.0,6494955.0,1,1,1,45.5519,2.3047
12573,799893.0,6495554.0,1,1,1,45.5522,4.2804
14598,875228.0,6497267.0,1,1,0,45.5525,5.2462
13707,843915.0,6496520.0,1,1,1,45.553,4.8447
11865,761036.0,6495408.0,1,1,1,45.5554,3.7823
7849,650232.0,6495328.0,1,1,1,45.5556,2.3621
15587,915850.0,6498900.0,1,1,1,45.5556,5.7672
16627,953592.0,6500385.0,1,1,1,45.556,6.2514
11308,727416.0,6495279.0,1,1,1,45.5565,3.3514
5207,576558.0,6496479.0,1,1,1,45.5567,1.4176
17437,991572.0,6502165.0,1,1,1,45.5568,6.7387
16444,944717.0,6500192.0,1,1,1,45.5575,6.1376
12396,787810.0,6495984.0,1,1,0,45.5577,4.1256
15490,912433.0,6499104.0,1,1,1,45.5585,5.7236
3903,516028.0,6498217.0,1,1,0,45.5587,0.6414
15820,925743.0,6499609.0,1,1,1,45.5587,5.8943
15899,927617.0,6499679.0,1,1,1,45.5587,5.9183
13226,830194.0,6496865.0,1,1,0,45.5589,4.669
13079,823694.0,6496760.0,1,1,1,45.5592,4.5857
14784,885154.0,6498341.0,1,1,0,45.5595,5.3737
15527,913489.0,6499255.0,1,1,1,45.5595,5.7371
16018,930976.0,6499890.0,1,1,1,45.5595,5.9615
14514,871523.0,6497983.0,1,1,0,45.5598,5.199
14884,891075.0,6498548.0,1,1,0,45.5598,5.4497
15854,926449.0,6499779.0,1,1,1,45.56,5.9034
13268,831915.0,6497043.0,1,1,1,45.5602,4.6911
4703,560783.0,6497245.0,1,1,1,45.5605,1.2153
17259,984010.0,6502220.0,1,1,1,45.5605,6.6419
17286,984849.0,6502386.0,1,1,1,45.5617,6.6528
14650,877937.0,6498466.0,1,1,0,45.5626,5.2813
14736,882283.0,6498610.0,1,1,1,45.5627,5.3371
3184,476456.0,6500003.0,1,1,1,45.563,0.1337
3185,476456.0,6500003.0,1,1,0,45.563,0.1337
15918,928156.0,6500194.0,1,1,1,45.5632,5.9255
16712,957647.0,6501365.0,1,1,1,45.5633,6.3038
16970,970349.0,6501949.0,1,1,1,45.5636,6.4668
14110,854297.0,6498035.0,1,1,1,45.5644,4.9782
5361,583813.0,6497288.0,1,1,1,45.5652,1.5104
17253,983697.0,6502733.0,1,1,1,45.5653,6.6382
10329,696329.0,6496214.0,1,1,1,45.5654,2.9529
3102,469081.0,6500713.0,1,1,1,45.5669,0.0389
15916,928054.0,6500633.0,1,1,1,45.5672,5.9244
15906,927852.0,6500645.0,1,1,0,45.5674,5.9218
15843,926237.0,6500606.0,1,1,1,45.5675,5.9011
12547,798579.0,6497295.0,1,1,1,45.5681,4.2639
7445,647433.0,6496885.0,1,1,1,45.5694,2.326
15200,899252.0,6499895.0,1,1,0,45.5695,5.555
16055,931935.0,6501031.0,1,1,1,45.5695,5.9743
15888,927313.0,6500871.0,1,1,1,45.5696,5.915
17580,998545.0,6503934.0,1,1,1,45.5697,6.8291
2105,414389.0,6503325.0,1,1,1,45.5698,-0.6631
1884,401382.0,6503987.0,1,1,1,45.5702,-0.8301
6287,624077.0,6497281.0,1,1,1,45.5708,2.0266
15948,928937.0,6501066.0,1,1,0,45.5708,5.9359
12732,807357.0,6497787.0,1,1,1,45.5712,4.3765
3301,483284.0,6500691.0,1,1,1,45.5714,0.2209
11109,718969.0,6496912.0,1,1,1,45.5714,3.2432
17586,998803.0,6504201.0,1,1,1,45.572,6.8326
15946,928920.0,6501212.0,1,1,1,45.5721,5.9357
10009,685698.0,6497018.0,1,1,1,45.5725,2.8166
11881,761885.0,6497331.0,1,1,1,45.5727,3.7935
3367,487270.0,6500705.0,1,1,1,45.5728,0.2719
15875,926973.0,6501229.0,1,1,1,45.5729,5.9108
10601,704408.0,6497097.0,1,1,1,45.5734,3.0565
17533,995909.0,6504271.0,1,1,1,45.5739,6.7955
5914,609922.0,6497843.0,1,1,0,45.5742,1.845
15846,926286.0,6501379.0,1,1,1,45.5745,5.9021
1743,391589.0,6504969.0,1,1,1,45.5747,-0.9561
16012,930781.0,6501591.0,1,1,1,45.5749,5.9598
15770,924119.0,6501364.0,1,1,1,45.5751,5.8743
17506,994688.0,6504393.0,1,1,1,45.5755,6.78
16448,945023.0,6502244.0,1,1,1,45.5758,6.1426
15987,929993.0,6501695.0,1,1,1,45.5761,5.9497
4534,553162.0,6499262.0,1,1,1,45.5771,1.117
13966,849764.0,6499344.0,1,1,1,45.5772,4.9205
2360,424427.0,6503701.0,1,1,1,45.5773,-0.5347
9832,679398.0,6497743.0,1,1,1,45.5789,2.7358
15719,921775.0,6501718.0,1,1,1,45.579,5.8444
11148,720292.0,6497810.0,1,1,1,45.5795,3.2602
5290,580425.0,6498963.0,1,1,1,45.5797,1.4666
10859,710289.0,6497810.0,1,1,1,45.5797,3.1319
15652,918653.0,6501695.0,1,1,0,45.5798,5.8044
13364,836003.0,6499518.0,1,1,1,45.5817,4.7442
17535,995990.0,6505202.0,1,1,1,45.5823,6.7972
3726,505410.0,6501197.0,1,1,0,45.5826,0.5042
17435,991407.0,6505116.0,1,1,1,45.5835,6.7384
15808,925261.0,6502353.0,1,1,1,45.5836,5.8894
13381,836739.0,6499819.0,1,1,1,45.5842,4.7537
13783,845079.0,6500027.0,1,1,0,45.5844,4.8607
13525,840801.0,6499948.0,1,1,1,45.5846,4.8058
13786,845137.0,6500055.0,1,1,1,45.5846,4.8614
15851,926361.0,6502540.0,1,1,1,45.5849,5.9036
5739,602462.0,6499155.0,1,1,0,45.585,1.7491
15920,928203.0,6502692.0,1,1,1,45.5857,5.9273
10448,700238.0,6498572.0,1,1,1,45.5867,3.0031
15310,904118.0,6501960.0,1,1,1,45.5867,5.6182
15745,922812.0,6502618.0,1,1,1,45.5868,5.8581
2907,456498.0,6503475.0,1,1,1,45.5874,-0.1237
13408,837691.0,6500195.0,1,1,1,45.5874,4.766
3809,510556.0,6501642.0,1,1,0,45.5881,0.57
14642,877436.0,6501374.0,1,1,1,45.5889,5.276
15821,925749.0,6503004.0,1,1,1,45.5893,5.896
3205,477941.0,6502887.0,1,1,1,45.5894,0.1514
13421,838323.0,6500445.0,1,1,1,45.5895,4.7742
15898,927532.0,6503133.0,1,1,1,45.5899,5.9189
12983,817539.0,6500073.0,1,1,1,45.5901,4.5076
13631,842661.0,6500628.0,1,1,1,45.5903,4.8299
16959,969838.0,6504890.0,1,1,1,45.5903,6.4619
13063,822760.0,6500228.0,1,1,1,45.5905,4.5746
12635,802840.0,6499913.0,1,1,1,45.591,4.3191
14678,879840.0,6501755.0,1,1,0,45.5917,5.3069
17637,1001921.0,6506601.0,1,1,1,45.5923,6.874
13273,832055.0,6500651.0,1,1,1,45.5926,4.6939
15889,927345.0,6503436.0,1,1,0,45.5926,5.9166
1720,389941.0,6507059.0,1,1,1,45.5927,-0.9785
6105,617574.0,6499803.0,1,1,1,45.5928,1.9428
3552,495059.0,6502693.0,1,1,0,45.593,0.3709
15835,926085.0,6503446.0,1,1,1,45.5932,5.9005
8199,652030.0,6499561.0,1,1,1,45.5939,2.3847
3911,516288.0,6502146.0,1,1,0,45.5942,0.6433
5671,599640.0,6500231.0,1,1,1,45.5942,1.7127
16389,942673.0,6504205.0,1,1,1,45.5943,6.1135
17521,995547.0,6506597.0,1,1,1,45.595,6.7923
2318,421998.0,6505802.0,1,1,1,45.5952,-0.5671
13116,825404.0,6500895.0,1,1,1,45.5961,4.6087
3312,484501.0,6503443.0,1,1,1,45.5965,0.2352
3218,478515.0,6503798.0,1,1,1,45.5978,0.1583
4398,544336.0,6501823.0,1,1,1,45.5982,1.003
15776,924381.0,6503990.0,1,1,1,45.5986,5.8789
15886,927291.0,6504118.0,1,1,1,45.5988,5.9163
11114,719096.0,6499991.0,1,1,1,45.5992,3.245
3151,474262.0,6504150.0,1,1,1,45.5996,0.1036
1691,387698.0,6508310.0,1,1,0,45.603,-1.0081
15780,924522.0,6504492.0,1,1,0,45.6031,5.8809
12326,783507.0,6501001.0,1,1,1,45.6034,4.0713
15017,893976.0,6503555.0,1,1,0,45.604,5.4889
15173,898245.0,6503707.0,1,1,1,45.6041,5.5437
16613,953246.0,6505721.0,1,1,1,45.6041,6.2498
3111,469737.0,6504886.0,1,1,1,45.6047,0.0453
2774,449922.0,6505677.0,1,1,1,45.6049,-0.2091
2973,461008.0,6505271.0,1,1,0,45.6052,-0.0668
14337,863311.0,6502819.0,1,1,1,45.6054,5.0954
14338,863311.0,6502819.0,1,0,0,45.6054,5.0954
14539,872864.0,6503088.0,1,1,0,45.6055,5.218
14622,876403.0,6503231.0,1,1,0,45.6058,5.2634
14782,884996.0,6503532.0,1,1,0,45.6063,5.3737
13405,837545.0,6502321.0,1,1,1,45.6066,4.7648
1711,389440.0,6508687.0,1,1,1,45.6071,-0.986
15799,924954.0,6505087.0,1,1,1,45.6083,5.8867
14175,856674.0,6502981.0,1,1,0,45.6084,5.0103
12988,817717.0,6502159.0,1,1,1,45.6088,4.5104
14444,867807.0,6503320.0,1,1,1,45.6088,5.1532
3766,507386.0,6504179.0,1,1,0,45.61,0.5283
13481,839744.0,6502771.0,1,1,1,45.6102,4.7931
12285,781308.0,6501751.0,1,1,1,45.6104,4.0432
15618,916815.0,6505089.0,1,1,1,45.6109,5.7824
12297,782100.0,6501838.0,1,1,1,45.6111,4.0534
14484,870038.0,6503710.0,1,1,1,45.6118,5.182
13651,842851.0,6503044.0,1,1,1,45.612,4.833
14554,873287.0,6503917.0,0,1,0,45.6128,5.2237
15789,924769.0,6505597.0,1,0,0,45.6129,5.8846
1690,387638.0,6509509.0,1,1,1,45.6137,-1.0096
7141,644362.0,6501847.0,1,1,0,45.6139,2.2861
3473,491795.0,6505131.0,1,1,1,45.614,0.328
3152,474321.0,6505760.0,1,1,1,45.6141,0.1036
17488,993985.0,6508668.0,1,1,1,45.6143,6.7736
3353,486666.0,6505363.0,1,1,1,45.6145,0.2621
3271,481244.0,6505597.0,1,1,1,45.6149,0.1925
16288,939404.0,6506372.0,1,1,0,45.6149,6.0726
15804,925193.0,6505873.0,1,1,1,45.6153,5.8902
12483,793931.0,6502561.0,1,1,1,45.6161,4.2053
16926,968583.0,6507837.0,1,1,1,45.6173,6.4475
5407,585601.0,6503081.0,1,1,0,45.6177,1.532
6576,633042.0,6502413.0,1,1,0,45.618,2.1408
15879,927083.0,6506242.0,1,1,1,45.618,5.9146
15421,909417.0,6505654.0,1,1,1,45.6183,5.6878
2253,419166.0,6508536.0,1,1,1,45.6186,-0.605
14694,880393.0,6504771.0,1,1,0,45.6187,5.3152
13227,830222.0,6503526.0,1,1,1,45.6189,4.6712
9441,667660.0,6502245.0,1,1,1,45.619,2.585
11079,717625.0,6502209.0,1,1,1,45.6192,3.2262
2657,441712.0,6507644.0,1,1,1,45.6195,-0.3154
6309,624687.0,6502705.0,1,1,0,45.6197,2.0335
9683,674565.0,6502304.0,1,1,1,45.6198,2.6736
12918,813819.0,6503311.0,1,1,1,45.6199,4.4607
11842,759301.0,6502570.0,1,1,1,45.6201,3.761
14548,873094.0,6504733.0,1,1,1,45.6202,5.2215
13950,849235.0,6504138.0,1,1,1,45.6205,4.9153
16137,934383.0,6506813.0,1,1,1,45.6207,6.0085
8888,657142.0,6502629.0,1,1,1,45.6218,2.45
1654,385410.0,6510537.0,1,0,0,45.6219,-1.0389
14474,869339.0,6504869.0,1,0,0,45.6224,5.1734
3009,462710.0,6507132.0,1,1,1,45.6225,-0.0459
3182,476376.0,6506682.0,1,1,1,45.6231,0.1296
5903,609550.0,6503292.0,1,1,0,45.6232,1.8392
15161,897907.0,6505869.0,1,1,1,45.6237,5.5402
17599,999684.0,6510034.0,1,1,1,45.6241,6.8475
12213,777774.0,6503382.0,1,1,1,45.6255,3.9982
15750,923030.0,6507087.0,1,1,1,45.6269,5.863
1706,388704.0,6510937.0,1,1,1,45.627,-0.9969
17574,998216.0,6510280.0,1,1,1,45.627,6.8288
14415,866440.0,6505310.0,1,1,1,45.6271,5.1364
14436,867288.0,6505412.0,1,1,0,45.6278,5.1473
9220,662893.0,6503324.0,1,1,1,45.6284,2.5238
14022,851232.0,6505090.0,1,1,1,45.6286,4.9412
3315,484612.0,6507014.0,1,1,1,45.6287,0.235
4284,537090.0,6505413.0,1,1,1,45.6288,0.9089
14327,862628.0,6505411.0,1,1,0,45.6289,5.0875
5266,579307.0,6504509.0,1,1,0,45.6295,1.4508
4157,529090.0,6505781.0,1,1,0,45.6302,0.8061
17477,993673.0,6510428.0,1,1,1,45.6303,6.7707
13389,837028.0,6504960.0,1,0,0,45.6304,4.7589
3097,468902.0,6507783.0,1,1,1,45.6305,0.0332
4753,561996.0,6504993.0,1,1,0,45.6305,1.2286
11640,745259.0,6503719.0,1,1,1,45.6315,3.5809
15341,905689.0,6507009.0,1,1,1,45.6317,5.6405
14658,878827.0,6506233.0,1,1,0,45.6322,5.2956
4926,567765.0,6505080.0,1,1,0,45.6325,1.3026
14283,860854.0,6505774.0,1,1,1,45.6326,5.0649
14754,883200.0,6506420.0,1,1,0,45.6328,5.3518
3209,478074.0,6507726.0,1,1,1,45.633,0.1509
1671,386516.0,6511803.0,1,1,1,45.6338,-1.0255
13613,842403.0,6505495.0,1,1,1,45.6342,4.828
3285,482150.0,6507737.0,1,1,1,45.6344,0.2031
13326,834161.0,6505403.0,1,1,1,45.635,4.7222
3241,479644.0,6507904.0,1,1,1,45.6351,0.1709
13206,829428.0,6505314.0,1,1,1,45.6351,4.6615
16484,946790.0,6508904.0,1,1,1,45.6351,6.1686
13249,831037.0,6505418.0,1,1,1,45.6357,4.6821
1626,383608.0,6512202.0,1,1,1,45.6361,-1.0631
11098,718321.0,6504176.0,1,1,1,45.6369,3.2352
13462,839333.0,6505771.0,1,1,1,45.6373,4.7887
1673,386614.0,6512322.0,1,0,0,45.6385,-1.0246
12587,800667.0,6505183.0,1,1,1,45.6388,4.2923
3842,512350.0,6507248.0,1,1,0,45.639,0.5908
15831,925999.0,6508542.0,1,1,1,45.639,5.9018
16708,957229.0,6509830.0,1,1,1,45.6396,6.303
14353,863694.0,6506637.0,1,1,1,45.6397,5.1016
13413,837962.0,6506058.0,1,1,1,45.6401,4.7712
3214,478447.0,6508518.0,1,1,1,45.6403,0.1553
5096,573724.0,6505949.0,1,1,1,45.6414,1.3788
13723,844184.0,6506429.0,1,1,1,45.6422,4.8511
12776,808809.0,6505732.0,1,1,1,45.6425,4.3969
12511,796184.0,6505540.0,1,1,1,45.6426,4.2348
3236,479474.0,6508789.0,1,1,1,45.6431,0.1683
15953,929127.0,6509115.0,1,1,1,45.6432,5.9422
12540,798181.0,6505792.0,1,1,1,45.6446,4.2605
3266,481014.0,6509000.0,1,1,1,45.6454,0.188
1580,381226.0,6513420.0,1,1,1,45.6459,-1.0944
3533,494275.0,6508608.0,1,1,1,45.646,0.3583
14393,865409.0,6507432.0,1,1,1,45.6464,5.1239
16050,931788.0,6509623.0,1,1,1,45.6468,5.9766
4596,555884.0,6506993.0,1,1,1,45.6473,1.1496
3233,479136.0,6509297.0,1,1,1,45.6475,0.1638
3246,479858.0,6509272.0,1,1,1,45.6475,0.173
15744,922789.0,6509362.0,1,1,1,45.6475,5.861
3235,479320.0,6509304.0,1,1,1,45.6476,0.1661
3186,476511.0,6509467.0,1,1,1,45.6482,0.13
3219,478550.0,6509423.0,1,1,1,45.6485,0.1562
3136,473357.0,6509686.0,1,1,1,45.6491,0.0894
1921,403954.0,6512681.0,1,1,1,45.6495,-0.8025
4345,540997.0,6507601.0,1,1,1,45.6495,0.9583
5579,594903.0,6506536.0,1,1,0,45.6503,1.6505
11738,752236.0,6505870.0,1,1,1,45.6504,3.6707
8702,655390.0,6505859.0,1,1,1,45.6508,2.4272
14031,851539.0,6507623.0,1,1,1,45.6513,4.9459
9271,664020.0,6505911.0,1,1,1,45.6518,2.538
13037,821385.0,6507098.0,1,1,1,45.6526,4.5587
10392,698310.0,6505955.0,1,1,1,45.6531,2.9783
3249,480012.0,6510019.0,1,1,1,45.6543,0.1747
7509,647898.0,6506394.0,1,1,0,45.6551,2.331
14339,863340.0,6508357.0,1,1,1,45.6552,5.0976
9745,676606.0,6506326.0,1,1,1,45.6561,2.6996
9575,670857.0,6506381.0,1,1,1,45.6564,2.6258
13496,840150.0,6507913.0,1,1,1,45.6564,4.7998
5447,587501.0,6507450.0,1,1,0,45.6573,1.5553
14171,856540.0,6508422.0,1,1,1,45.6574,5.0104
3202,477680.0,6510492.0,1,1,1,45.6578,0.1445
3435,490246.0,6510072.0,1,1,1,45.658,0.306
4261,535342.0,6508699.0,1,1,0,45.658,0.8853
11794,756309.0,6506747.0,1,1,1,45.658,3.7231
4489,549778.0,6508352.0,1,1,1,45.6582,1.0708
16791,961854.0,6512113.0,1,1,1,45.6584,6.3636
12098,773357.0,6507002.0,1,1,1,45.6586,3.942
15934,928601.0,6510814.0,1,1,1,45.6586,5.9362
3715,504496.0,6509677.0,1,1,1,45.6587,0.489
13316,833867.0,6508041.0,1,1,1,45.6588,4.7192
1641,384534.0,6514722.0,1,1,1,45.6592,-1.0528
15840,926196.0,6510807.0,1,1,1,45.6594,5.9054
13096,824360.0,6507945.0,1,1,1,45.6597,4.5971
3238,479564.0,6510669.0,1,1,1,45.66,0.1686
10782,708507.0,6506751.0,1,1,1,45.6603,3.1092
3021,463936.0,6511331.0,1,1,1,45.6607,-0.0323
4416,545707.0,6508780.0,1,1,1,45.6611,1.0184
5819,605209.0,6507594.0,1,1,0,45.6613,1.7826
2802,451881.0,6511925.0,1,1,1,45.6618,-0.1872
