,x,y,2G,3G,4G,latitude,longitude
20782,1039963.0,6299972.0,1,1,1,43.717,7.2197
10419,668949.0,6290981.0,1,1,0,43.7172,2.6148
20832,1042203.0,6300141.0,1,1,1,43.7174,7.2475
4337,529540.0,6293238.0,1,1,1,43.7176,0.885
20840,1042437.0,6300173.0,1,1,0,43.7176,7.2505
5286,572117.0,6292299.0,1,1,1,43.7182,1.4133
20615,1031455.0,6299711.0,1,1,0,43.7187,7.1141
3882,505300.0,6294067.0,1,1,1,43.7188,0.584
20875,1043358.0,6300356.0,1,1,1,43.7188,7.262
20884,1043680.0,6300431.0,1,1,1,43.7193,7.266
3783,499180.0,6294329.0,1,1,1,43.7195,0.5081
20717,1036546.0,6300079.0,1,1,1,43.7196,7.1774
20946,1045120.0,6300570.0,1,1,1,43.7199,7.284
5249,570697.0,6292621.0,0,1,0,43.7208,1.3956
20878,1043459.0,6300607.0,1,1,1,43.721,7.2634
20991,1046800.0,6300801.0,1,1,1,43.7211,7.3049
15489,844951.0,6293039.0,1,0,0,43.7215,4.7986
17357,898130.0,6294507.0,1,1,0,43.7218,5.4587
17555,905060.0,6294720.0,1,1,1,43.7218,5.5447
20829,1042167.0,6300640.0,1,1,1,43.7219,7.2474
20962,1045553.0,6300866.0,1,1,1,43.7223,7.2895
16721,885565.0,6294192.0,1,1,1,43.7224,5.3027
21043,1049306.0,6301193.0,1,1,1,43.7234,7.3362
20338,1020060.0,6299693.0,1,1,1,43.7238,6.9729
14935,836379.0,6293140.0,1,1,1,43.7241,4.6923
18176,926787.0,6295748.0,1,1,0,43.7244,5.8145
19602,980128.0,6297914.0,1,1,0,43.7247,6.4769
20957,1045437.0,6301148.0,1,1,1,43.7249,7.2883
20547,1027619.0,6300208.0,1,1,1,43.725,7.0669
1505,371897.0,6300255.0,0,1,0,43.7251,-1.0729
20845,1042524.0,6301005.0,1,1,1,43.7251,7.2521
5696,585943.0,6292869.0,1,1,1,43.7256,1.5847
5958,599162.0,6292644.0,1,0,0,43.7256,1.7487
21143,1054581.0,6301728.0,1,1,1,43.7256,7.402
20908,1044043.0,6301156.0,1,1,1,43.7257,7.271
20155,1005706.0,6299214.0,1,1,0,43.7258,6.7947
20638,1032388.0,6300577.0,1,1,1,43.726,7.1262
6775,628753.0,6292310.0,1,1,1,43.7262,2.1159
20885,1043684.0,6301202.0,1,1,1,43.7263,7.2666
1551,374586.0,6300259.0,1,1,1,43.7264,-1.0396
20803,1040617.0,6301055.0,1,1,0,43.7264,7.2285
13735,785698.0,6292562.0,1,1,1,43.7269,4.0634
20825,1041965.0,6301184.0,1,1,1,43.7269,7.2453
2837,447327.0,6297075.0,1,1,1,43.7275,-0.1361
13158,764794.0,6292445.0,1,1,0,43.7281,3.804
20924,1044487.0,6301460.0,1,1,1,43.7282,7.2767
21144,1055063.0,6302076.0,1,1,0,43.7285,7.4082
21129,1053445.0,6302031.0,1,1,1,43.7289,7.3881
20603,1031024.0,6300862.0,1,1,0,43.7292,7.1095
20965,1045703.0,6301642.0,1,1,1,43.7292,7.2919
13047,758110.0,6292513.0,1,1,1,43.7293,3.7211
20853,1042784.0,6301492.0,1,1,1,43.7293,7.2556
20889,1043785.0,6301584.0,1,1,1,43.7296,7.2681
21146,1055269.0,6302209.0,1,1,0,43.7296,7.4108
4472,537336.0,6294382.0,1,1,1,43.7297,0.9813
20718,1036622.0,6301248.0,1,1,1,43.7301,7.1791
20677,1033744.0,6301108.0,1,1,1,43.7302,7.1434
16486,875906.0,6294805.0,1,1,0,43.7304,5.1831
21150,1055726.0,6302333.0,1,1,0,43.7305,7.4166
9971,661451.0,6292513.0,1,1,0,43.7306,2.5216
5679,585178.0,6293449.0,1,1,0,43.7307,1.5751
13659,782160.0,6292940.0,1,1,0,43.7307,4.0196
13844,791231.0,6293064.0,1,1,0,43.7307,4.1321
20701,1035253.0,6301243.0,1,1,1,43.7307,7.1622
10227,665317.0,6292532.0,1,1,1,43.731,2.5696
18687,939570.0,6296962.0,1,1,1,43.7311,5.9736
20826,1041987.0,6301678.0,1,1,0,43.7314,7.2459
20930,1044643.0,6301842.0,1,1,0,43.7315,7.2789
12826,745125.0,6292706.0,0,1,0,43.7319,3.56
16871,891262.0,6295417.0,1,1,1,43.7319,5.3738
21158,1056445.0,6302543.0,1,1,0,43.732,7.4256
17884,916359.0,6296254.0,1,1,0,43.7322,5.6854
21149,1055683.0,6302596.0,1,1,0,43.7328,7.4162
21162,1056611.0,6302683.0,0,1,0,43.7332,7.4278
21066,1050091.0,6302350.0,1,1,1,43.7334,7.3468
11244,694103.0,6292728.0,1,1,0,43.7336,2.9268
14244,808720.0,6293661.0,1,1,1,43.7336,4.3493
21152,1055806.0,6302691.0,1,1,0,43.7336,7.4178
1466,369232.0,6301358.0,1,1,1,43.7338,-1.1067
19099,955831.0,6297921.0,0,1,0,43.734,6.1757
4721,553009.0,6294490.0,1,1,1,43.7342,1.1757
5209,569346.0,6294137.0,1,1,0,43.7342,1.3785
20817,1041654.0,6302015.0,1,1,0,43.7345,7.242
21148,1055468.0,6302834.0,1,1,0,43.7351,7.4137
20683,1034154.0,6301690.0,1,1,1,43.7352,7.1488
13919,795347.0,6293690.0,0,1,0,43.7358,4.1833
21089,1051135.0,6302731.0,1,1,1,43.7363,7.36
21136,1054116.0,6302888.0,1,1,1,43.7363,7.397
7825,646643.0,6293284.0,1,1,0,43.7366,2.3378
13979,798421.0,6293889.0,1,1,0,43.7372,4.2215
21151,1055757.0,6303114.0,1,1,0,43.7375,7.4175
20976,1046022.0,6302727.0,1,1,1,43.7388,7.2966
11480,701474.0,6293328.0,1,1,0,43.739,3.0183
4821,557682.0,6294944.0,1,1,0,43.7392,1.2335
4565,543227.0,6295303.0,1,1,1,43.7394,1.0541
21153,1056113.0,6303352.0,0,1,0,43.7394,7.4221
20810,1041117.0,6302538.0,1,1,1,43.7395,7.2357
12162,716431.0,6293456.0,0,1,0,43.7399,3.2039
5497,577379.0,6294665.0,1,1,0,43.7404,1.478
12405,725194.0,6293560.0,1,1,1,43.7406,3.3127
20741,1037835.0,6302481.0,1,1,1,43.7406,7.195
21011,1047748.0,6303040.0,1,1,1,43.7408,7.3182
21085,1050885.0,6303209.0,1,1,1,43.7408,7.3572
20986,1046601.0,6303025.0,1,1,1,43.7412,7.304
13948,796850.0,6294327.0,1,1,0,43.7413,4.2021
7005,634637.0,6293928.0,1,1,1,43.7414,2.1887
16303,868235.0,6295907.0,1,1,0,43.7422,5.0883
20910,1044145.0,6303076.0,1,1,1,43.7429,7.2736
12695,739172.0,6293977.0,1,1,1,43.7437,3.4862
21040,1049214.0,6303444.0,1,1,1,43.7437,7.3366
21159,1056465.0,6303855.0,1,1,0,43.7438,7.4268
18415,932587.0,6298196.0,1,1,1,43.7445,5.8876
21147,1055415.0,6303900.0,1,1,0,43.7447,7.4138
16760,887022.0,6296754.0,1,1,1,43.7451,5.3217
16395,872504.0,6296359.0,1,0,0,43.7452,5.1414
21140,1054462.0,6303984.0,1,1,0,43.7459,7.4021
21119,1052672.0,6303904.0,1,1,1,43.7461,7.3798
1523,373195.0,6302559.0,1,1,1,43.7465,-1.0583
5397,574756.0,6295400.0,1,1,1,43.7465,1.4453
21163,1056730.0,6304221.0,1,1,0,43.7469,7.4303
19957,994847.0,6301069.0,1,1,0,43.7471,6.6612
21167,1057345.0,6304289.0,1,1,0,43.7472,7.438
10941,685109.0,6294268.0,1,1,1,43.7473,2.8152
5860,594177.0,6295150.0,1,1,1,43.7475,1.6864
15492,844962.0,6296032.0,1,1,1,43.7484,4.7996
5613,582433.0,6295478.0,1,1,1,43.7485,1.5405
11825,707932.0,6294465.0,1,1,0,43.7492,3.0985
20690,1034570.0,6303304.0,1,1,1,43.7495,7.155
21166,1057187.0,6304541.0,1,1,0,43.7496,7.4362
3391,481282.0,6298333.0,1,1,1,43.7502,0.2844
20261,1015368.0,6302431.0,1,1,0,43.7505,6.9164
1913,397719.0,6301859.0,1,1,1,43.7511,-0.7538
20070,1000327.0,6301799.0,1,1,0,43.7514,6.7296
21161,1056563.0,6304738.0,1,1,0,43.7517,7.4286
20773,1039487.0,6303822.0,1,1,1,43.7518,7.2163
21113,1052220.0,6304507.0,1,1,1,43.7518,7.3746
21184,1060779.0,6305059.0,1,1,0,43.7524,7.4811
21168,1057362.0,6304969.0,1,1,0,43.7533,7.4387
2117,411282.0,6301533.0,1,1,1,43.7538,-0.5854
10386,668488.0,6295103.0,1,1,0,43.7542,2.6088
21135,1054038.0,6304936.0,1,0,0,43.7547,7.3975
6472,619089.0,6295604.0,1,1,1,43.7548,1.9955
14565,821646.0,6296253.0,1,1,0,43.7548,4.5103
14040,801055.0,6295920.0,1,1,0,43.7551,4.2546
1402,365574.0,6303968.0,1,1,1,43.7556,-1.1537
1866,393833.0,6302550.0,1,1,1,43.7556,-0.8024
2348,420421.0,6301337.0,1,1,0,43.7557,-0.472
18049,923031.0,6299143.0,1,1,1,43.7561,5.7694
1129,352994.0,6304733.0,1,1,1,43.7564,-1.3101
12458,727626.0,6295324.0,1,1,1,43.7564,3.343
14018,800217.0,6296077.0,1,1,1,43.7566,4.2442
2963,454599.0,6300081.0,1,1,1,43.7571,-0.0474
14090,803080.0,6296257.0,1,1,1,43.7578,4.2798
21160,1056519.0,6305468.0,1,0,0,43.7582,7.4286
10727,678050.0,6295547.0,1,1,0,43.7586,2.7275
15723,849176.0,6297278.0,1,1,1,43.7588,4.8522
21173,1058203.0,6305662.0,1,1,0,43.7591,7.4496
9434,655340.0,6295768.0,1,1,1,43.7595,2.4455
14431,814627.0,6296663.0,1,1,1,43.7597,4.4232
17648,908820.0,6299075.0,0,1,0,43.7598,5.5931
14162,806121.0,6296626.0,1,1,1,43.7607,4.3176
16855,890930.0,6298747.0,1,1,1,43.7619,5.3709
6788,629124.0,6296328.0,1,1,1,43.7624,2.12
12333,722325.0,6295972.0,1,1,0,43.7624,3.2772
16001,856853.0,6297955.0,1,0,0,43.7632,4.9477
13892,793178.0,6296732.0,1,1,0,43.7635,4.157
3262,474180.0,6300093.0,1,1,1,43.7638,0.1955
4133,519506.0,6298657.0,1,1,0,43.7639,0.7586
986,347000.0,6305932.0,1,1,0,43.7642,-1.3853
2425,423749.0,6302154.0,1,1,1,43.7644,-0.4312
21185,1060891.0,6306400.0,1,1,0,43.7644,7.4834
21009,1047698.0,6305787.0,1,1,1,43.7655,7.3194
20937,1044801.0,6305727.0,1,1,1,43.7664,7.2835
20783,1040017.0,6305489.0,1,1,1,43.7666,7.224
4969,562287.0,6298034.0,1,1,1,43.7679,1.2898
21106,1051944.0,6306300.0,1,1,0,43.768,7.3724
5226,569786.0,6297969.0,1,1,1,43.7687,1.383
1605,377911.0,6304853.0,1,1,1,43.7692,-1.0013
16331,869660.0,6299042.0,1,1,0,43.77,5.107
11079,689533.0,6296895.0,1,1,0,43.771,2.87
21155,1056154.0,6306882.0,1,1,0,43.7711,7.425
21172,1058140.0,6307052.0,1,0,0,43.7716,7.4498
1649,380540.0,6305061.0,1,1,1,43.7723,-0.9688
21190,1061810.0,6307452.0,1,1,0,43.7734,7.4956
16688,884151.0,6299844.0,1,1,0,43.7736,5.2872
18949,949374.0,6302092.0,1,1,0,43.7738,6.0977
20761,1038888.0,6306238.0,1,1,1,43.7738,7.2105
5855,593699.0,6298137.0,1,1,1,43.7743,1.6798
19365,968887.0,6303020.0,0,1,0,43.775,6.3403
3675,494438.0,6300721.0,1,1,1,43.7756,0.4467
14502,818129.0,6298561.0,1,1,1,43.7762,4.4671
20017,997614.0,6304433.0,1,0,0,43.7762,6.6974
20874,1043344.0,6306773.0,1,1,1,43.7765,7.2661
14100,803564.0,6298496.0,1,1,0,43.7779,4.2863
16251,865876.0,6299856.0,1,1,1,43.7782,5.0603
21179,1059879.0,6307885.0,1,1,0,43.7782,7.4719
3192,468312.0,6301977.0,1,1,0,43.7788,0.1219
4780,555677.0,6299430.0,1,1,1,43.7791,1.2074
11514,702461.0,6297840.0,1,1,0,43.7796,3.0306
5796,589975.0,6298835.0,1,1,0,43.78,1.6334
19668,982472.0,6304164.0,1,1,0,43.78,6.5094
21189,1061676.0,6308283.0,1,1,0,43.7809,7.4945
17757,912487.0,6301545.0,1,1,0,43.781,5.6396
13940,796414.0,6298796.0,1,1,1,43.7816,4.1975
21183,1060750.0,6308327.0,1,1,0,43.7818,7.483
21196,1063310.0,6308471.0,1,1,0,43.7818,7.5149
11013,687412.0,6298155.0,1,1,0,43.7823,2.8437
18787,942551.0,6302771.0,1,1,1,43.7823,6.0133
15074,839698.0,6299816.0,1,1,1,43.7835,4.7353
20308,1018441.0,6306344.0,1,1,0,43.7843,6.957
18011,921574.0,6302322.0,1,1,1,43.7852,5.7527
7063,635884.0,6298843.0,1,1,1,43.7857,2.2036
16217,864440.0,6300788.0,1,1,0,43.787,5.0428
4554,542197.0,6300634.0,1,1,0,43.7871,1.0397
14338,811336.0,6299658.0,1,1,1,43.7872,4.383
1317,360555.0,6307770.0,1,1,1,43.7873,-1.2184
13595,779505.0,6299232.0,1,1,0,43.7876,3.9876
21187,1061471.0,6309021.0,1,1,0,43.7876,7.4925
969,345749.0,6308694.0,0,1,0,43.7884,-1.4027
13753,786475.0,6299420.0,1,1,0,43.7885,4.0742
14252,808867.0,6299846.0,1,1,1,43.7892,4.3524
21175,1058428.0,6309097.0,1,1,1,43.7899,7.4548
20820,1041761.0,6308196.0,1,1,1,43.79,7.2474
1716,384361.0,6306884.0,1,1,1,43.7904,-0.9225
5330,573225.0,6300354.0,1,1,1,43.7908,1.4251
13428,773894.0,6299562.0,1,1,0,43.7912,3.918
13272,769698.0,6299538.0,1,1,0,43.7914,3.8658
13070,759438.0,6299510.0,1,0,1,43.7921,3.7384
15707,848682.0,6301015.0,1,1,0,43.7925,4.8472
21134,1053982.0,6309159.0,1,1,1,43.7927,7.3997
5201,569216.0,6300739.0,1,1,1,43.7936,1.3752
20867,1043224.0,6308691.0,1,1,1,43.7938,7.2659
21107,1052029.0,6309176.0,1,1,1,43.7938,7.3755
14437,814852.0,6300532.0,1,1,1,43.7945,4.4269
14141,805224.0,6300397.0,1,1,1,43.7947,4.3073
21195,1063103.0,6309923.0,1,1,0,43.7949,7.5133
3047,458862.0,6304163.0,1,1,1,43.7953,0.0036
6885,631505.0,6299969.0,1,1,0,43.7954,2.1491
15633,847078.0,6301450.0,0,1,0,43.7967,4.8274
19464,973309.0,6305637.0,0,1,0,43.7968,6.3965
15635,847106.0,6301466.0,0,1,0,43.7969,4.8277
15992,856600.0,6301715.0,1,1,0,43.7971,4.9457
983,346842.0,6309708.0,1,1,0,43.798,-1.3898
6306,613966.0,6300596.0,1,1,1,43.7991,1.9311
14013,799798.0,6300805.0,1,1,1,43.7992,4.24
18172,926630.0,6304060.0,1,1,1,43.7992,5.8163
21174,1058238.0,6310191.0,1,1,1,43.7998,7.4532
14175,806486.0,6300999.0,1,1,1,43.8,4.3231
20409,1023241.0,6308367.0,1,1,0,43.8003,7.0178
20715,1036506.0,6309085.0,1,1,1,43.8005,7.1828
2673,435798.0,6305672.0,1,1,1,43.8006,-0.2835
5129,566693.0,6301578.0,1,1,1,43.8006,1.3436
12577,733279.0,6300419.0,1,1,0,43.802,3.4135
5778,589121.0,6301407.0,1,1,1,43.803,1.6223
12218,718510.0,6300504.0,1,1,0,43.8033,3.23
5598,581802.0,6301687.0,1,1,1,43.8043,1.5313
14828,832329.0,6302030.0,1,1,0,43.8049,4.6444
21090,1051177.0,6310376.0,1,1,1,43.805,7.3657
16239,865367.0,6302837.0,1,1,1,43.8052,5.055
14322,810693.0,6301746.0,1,1,0,43.8061,4.3755
12432,726299.0,6300854.0,1,1,0,43.8062,3.3268
4147,520098.0,6303587.0,1,1,1,43.8084,0.7642
20721,1036868.0,6310067.0,0,1,0,43.8092,7.188
21139,1054440.0,6311031.0,1,1,1,43.8093,7.4067
21188,1061560.0,6311463.0,1,1,0,43.8095,7.4953
16112,860740.0,6303242.0,0,1,0,43.8099,4.9976
1420,366651.0,6310249.0,1,1,1,43.8125,-1.1444
14809,831886.0,6302917.0,1,1,0,43.8129,4.6391
11263,694963.0,6301673.0,0,1,0,43.8141,2.9374
19831,989097.0,6308269.0,1,1,1,43.8142,6.594
14142,805280.0,6302599.0,1,1,1,43.8146,4.3084
14205,807673.0,6302640.0,1,1,1,43.8146,4.3382
14224,808311.0,6302666.0,1,1,1,43.8147,4.3461
20320,1019173.0,6309789.0,1,0,0,43.8149,6.9682
20974,1045941.0,6311196.0,1,1,1,43.815,7.3013
14170,806291.0,6302707.0,1,1,1,43.8154,4.321
5934,598094.0,6302678.0,1,1,0,43.8158,1.7335
14517,818768.0,6303171.0,1,1,1,43.8176,4.4761
14465,816071.0,6303164.0,1,1,1,43.8179,4.4426
16179,863276.0,6304340.0,1,1,0,43.8192,5.0295
1486,370662.0,6310811.0,1,1,0,43.8194,-1.095
16019,857353.0,6304263.0,1,1,1,43.8198,4.9559
18108,925141.0,6306299.0,1,1,1,43.8198,5.7988
19150,957842.0,6307544.0,1,1,1,43.8198,6.2055
12419,725642.0,6302369.0,0,1,0,43.8199,3.3187
18925,947949.0,6307204.0,1,1,1,43.8203,6.0825
14163,806165.0,6303286.0,1,1,1,43.8206,4.3196
19002,951503.0,6307405.0,1,1,1,43.8208,6.1267
14193,807164.0,6303377.0,1,1,0,43.8213,4.332
14258,809030.0,6303414.0,1,1,1,43.8213,4.3552
6051,602752.0,6303229.0,1,1,1,43.8214,1.7913
14227,808416.0,6303436.0,1,1,1,43.8216,4.3476
14351,811728.0,6303506.0,1,1,1,43.8217,4.3887
4967,562177.0,6304062.0,1,1,1,43.8221,1.2869
20323,1019280.0,6310621.0,1,1,0,43.8223,6.97
14504,818305.0,6303738.0,1,1,1,43.8227,4.4705
11112,690432.0,6302664.0,1,1,1,43.8229,2.8811
1364,363315.0,6311666.0,1,1,1,43.8237,-1.1868
16701,884921.0,6305523.0,1,1,0,43.8245,5.2988
16219,864482.0,6304983.0,1,1,1,43.8247,5.0447
14211,807895.0,6303793.0,1,1,1,43.8249,4.3412
14296,809910.0,6303843.0,1,1,1,43.825,4.3662
14711,828071.0,6304188.0,1,1,0,43.8251,4.592
20850,1042652.0,6312230.0,1,1,0,43.8259,7.2612
2739,440882.0,6308297.0,1,1,0,43.8261,-0.2217
13966,797965.0,6303818.0,1,1,1,43.8266,4.2178
16245,865633.0,6305235.0,1,1,1,43.8267,5.0591
14257,808993.0,6304169.0,1,1,1,43.8281,4.3549
18081,924129.0,6307183.0,1,1,1,43.8281,5.7866
1801,390080.0,6310822.0,1,1,1,43.8283,-0.854
1654,380980.0,6311289.0,1,1,1,43.8285,-0.9672
14184,806814.0,6304240.0,1,1,0,43.8291,4.3278
21012,1047928.0,6312968.0,1,1,1,43.8299,7.3272
14045,801191.0,6304379.0,1,1,1,43.8312,4.258
16422,873693.0,6305953.0,1,1,1,43.8312,5.1595
1867,394072.0,6310955.0,1,1,1,43.8313,-0.8045
14547,820352.0,6304737.0,0,1,0,43.8314,4.4962
16206,864106.0,6305776.0,1,1,1,43.8319,5.0403
14316,810459.0,6304681.0,1,1,1,43.8325,4.3732
14237,808561.0,6304657.0,1,1,1,43.8326,4.3496
14273,809421.0,6304679.0,1,1,1,43.8326,4.3603
14298,809921.0,6304791.0,1,1,1,43.8336,4.3666
21054,1049770.0,6313516.0,1,1,1,43.8339,7.3504
16519,877268.0,6306380.0,1,1,0,43.8342,5.204
12392,724652.0,6303965.0,1,0,0,43.8343,3.3065
14268,809286.0,6304862.0,0,1,0,43.8343,4.3587
14552,820627.0,6305063.0,1,0,0,43.8343,4.4997
2215,416179.0,6310317.0,1,1,1,43.8348,-0.5296
14263,809222.0,6305046.0,1,1,1,43.836,4.3579
14286,809644.0,6305065.0,1,1,1,43.8361,4.3632
14418,814178.0,6305175.0,1,1,1,43.8363,4.4196
14275,809441.0,6305098.0,1,0,0,43.8364,4.3607
14304,810171.0,6305138.0,1,1,1,43.8367,4.3697
14269,809365.0,6305159.0,0,1,1,43.837,4.3597
14214,808006.0,6305161.0,1,1,1,43.8372,4.3428
7952,647510.0,6304469.0,1,1,0,43.8373,2.3474
18061,923376.0,6308239.0,1,1,1,43.8378,5.7777
14255,808980.0,6305264.0,1,1,1,43.838,4.355
15641,847281.0,6306043.0,1,1,1,43.838,4.8312
14348,811626.0,6305346.0,1,1,1,43.8383,4.3879
18695,939832.0,6308947.0,1,1,1,43.8388,5.9825
14318,810555.0,6305389.0,1,1,1,43.8389,4.3746
11481,701568.0,6304490.0,1,1,0,43.8394,3.0195
14159,806000.0,6305378.0,1,1,1,43.8395,4.3179
14264,809247.0,6305440.0,1,1,1,43.8395,4.3583
14256,808991.0,6305455.0,1,0,0,43.8397,4.3551
14310,810284.0,6305493.0,1,1,0,43.8398,4.3712
16223,864574.0,6306698.0,1,1,1,43.8401,5.0464
14267,809262.0,6305646.0,1,1,0,43.8414,4.3585
5267,571310.0,6306036.0,1,1,1,43.8416,1.3998
10624,674940.0,6304834.0,1,1,0,43.8421,2.6884
2505,427745.0,6310663.0,1,1,1,43.8424,-0.3861
20197,1009157.0,6312384.0,1,1,0,43.8427,6.8454
14145,805471.0,6305755.0,1,1,1,43.8429,4.3114
14357,811895.0,6305913.0,1,1,1,43.8434,4.3913
16134,861457.0,6307033.0,1,1,0,43.8438,5.0077
16208,864205.0,6307129.0,1,1,1,43.8441,5.0419
14311,810301.0,6305991.0,1,1,1,43.8443,4.3715
9537,656061.0,6305191.0,1,1,0,43.8444,2.4537
21176,1058662.0,6315185.0,1,1,0,43.8444,7.462
14337,811286.0,6306061.0,1,1,1,43.8448,4.3838
14290,809810.0,6306076.0,1,1,0,43.8451,4.3655
14245,808730.0,6306066.0,1,1,0,43.8452,4.352
14219,808149.0,6306113.0,1,1,0,43.8457,4.3448
20993,1046893.0,6314770.0,1,1,1,43.8466,7.3156
4001,512226.0,6308116.0,1,1,1,43.8471,0.6648
3937,508976.0,6308247.0,1,1,1,43.8474,0.6243
4841,558478.0,6306992.0,1,1,1,43.8477,1.2401
15116,840587.0,6307005.0,1,1,1,43.848,4.7483
19560,978263.0,6311561.0,1,1,1,43.8482,6.4612
12384,724219.0,6305635.0,1,1,1,43.8493,3.3012
14325,810755.0,6306567.0,1,1,1,43.8494,4.3773
16184,863411.0,6307715.0,1,1,1,43.8495,5.0322
14284,809626.0,6306577.0,1,1,1,43.8497,4.3633
14372,812537.0,6306656.0,1,1,1,43.8499,4.3995
17622,908157.0,6309095.0,1,1,1,43.8502,5.5889
13476,775319.0,6306188.0,1,1,0,43.8507,3.9366
3164,466443.0,6310088.0,1,1,1,43.8511,0.095
13095,760714.0,6306134.0,1,1,1,43.8516,3.755
13772,787179.0,6306497.0,0,1,1,43.8521,4.0842
2843,448106.0,6311043.0,1,1,0,43.8534,-0.1333
14220,808170.0,6307009.0,1,1,1,43.8538,4.3453
16978,892862.0,6309035.0,1,1,0,43.854,5.3988
4636,547608.0,6307952.0,1,1,0,43.8541,1.1047
14676,826671.0,6307393.0,1,1,0,43.8542,4.5754
13890,793121.0,6306861.0,1,1,1,43.8546,4.1581
21028,1048809.0,6315779.0,1,1,0,43.8547,7.34
17408,899582.0,6309367.0,1,1,0,43.8551,5.4825
1021,348965.0,6315953.0,1,1,1,43.8552,-1.3678
16542,878559.0,6308846.0,1,1,0,43.856,5.2209
14105,803703.0,6307274.0,1,1,1,43.8569,4.2898
14475,816674.0,6307543.0,0,1,0,43.8572,4.4511
15521,845313.0,6308161.0,1,1,1,43.8575,4.8074
20754,1038507.0,6315530.0,1,1,0,43.8575,7.2119
20804,1040702.0,6315668.0,1,1,0,43.8577,7.2393
6257,611955.0,6307199.0,1,1,1,43.8583,1.905
16340,870115.0,6308871.0,1,1,1,43.8583,5.116
17932,918137.0,6310333.0,1,1,1,43.8583,5.7135
14875,834110.0,6308050.0,1,1,0,43.8587,4.6681
1986,403394.0,6313595.0,1,1,1,43.859,-0.6903
14164,806199.0,6307614.0,1,1,1,43.8595,4.3209
20681,1034057.0,6315515.0,1,1,0,43.8595,7.1567
14373,812604.0,6307727.0,1,1,1,43.8596,4.4006
5799,590532.0,6307689.0,1,1,1,43.8597,1.6385
2310,418944.0,6313102.0,1,1,1,43.8609,-0.4968
15990,856522.0,6308975.0,1,1,1,43.8624,4.947
6483,619492.0,6307672.0,1,1,1,43.8635,1.9986
19562,978295.0,6313286.0,1,1,0,43.8637,6.4626
6082,604070.0,6307921.0,1,1,1,43.8638,1.8068
16095,860003.0,6309407.0,1,1,1,43.8655,4.9904
5554,579976.0,6308537.0,1,1,1,43.8656,1.507
19441,972425.0,6313276.0,1,1,0,43.8659,6.3896
20153,1005570.0,6314812.0,1,1,0,43.8661,6.8023
1707,383578.0,6315377.0,1,1,1,43.8664,-0.9375
16234,865041.0,6309631.0,1,1,1,43.8664,5.0531
19902,992369.0,6314228.0,1,1,0,43.8664,6.638
19005,951578.0,6312509.0,1,1,0,43.8667,6.1301
14451,815565.0,6308640.0,1,1,0,43.8673,4.4376
11970,710852.0,6307638.0,1,1,0,43.8677,3.135
5031,564061.0,6309094.0,1,1,1,43.8678,1.3089
21114,1052256.0,6317515.0,1,1,0,43.8686,7.384
4756,554524.0,6309438.0,1,1,1,43.8689,1.1902
13784,788044.0,6308418.0,0,1,1,43.8693,4.0952
20944,1044970.0,6317194.0,1,1,0,43.8693,7.2933
14389,813092.0,6308847.0,1,1,1,43.8696,4.4069
7014,634860.0,6308190.0,1,1,1,43.8697,2.1897
12940,751728.0,6308257.0,1,1,1,43.8714,3.6435
14699,827873.0,6309330.0,1,1,0,43.8714,4.5908
2133,412065.0,6314631.0,1,1,1,43.8719,-0.5831
1170,354622.0,6317546.0,1,1,1,43.8723,-1.2986
9885,660180.0,6308304.0,1,1,1,43.8726,2.5046
11367,698115.0,6308177.0,1,1,0,43.8726,2.9766
15678,848117.0,6309922.0,1,1,1,43.8728,4.8428
4933,561293.0,6309727.0,1,1,1,43.8729,1.2743
12623,735828.0,6308411.0,1,1,1,43.8738,3.4457
20114,1003220.0,6315596.0,1,1,0,43.8742,6.7736
2382,421722.0,6314478.0,1,1,1,43.8744,-0.463
14326,810774.0,6309343.0,1,1,1,43.8744,4.3781
17014,893145.0,6311327.0,1,1,0,43.8745,5.4032
2286,418153.0,6314746.0,1,1,1,43.8754,-0.5075
15717,849017.0,6310240.0,1,1,1,43.8754,4.854
3206,469029.0,6312709.0,1,1,1,43.8756,0.1259
13254,768948.0,6308909.0,1,1,0,43.8758,3.8578
15983,856292.0,6310493.0,1,1,1,43.8761,4.9446
2238,416891.0,6314890.0,1,1,1,43.8762,-0.5233
4481,537693.0,6310717.0,1,1,0,43.8768,0.9805
1617,378457.0,6316805.0,1,1,0,43.8769,-1.002
3551,489971.0,6312138.0,1,1,1,43.877,0.3866
19527,976544.0,6314688.0,0,1,0,43.877,6.4416
10494,670948.0,6308758.0,1,1,0,43.8772,2.6386
21137,1054248.0,6318586.0,1,1,0,43.8772,7.4095
20801,1040598.0,6317841.0,1,1,0,43.8773,7.2394
2622,433189.0,6314319.0,1,1,1,43.8774,-0.3204
14250,808809.0,6309678.0,1,1,1,43.8777,4.3538
1511,372507.0,6317556.0,1,1,0,43.8809,-1.0764
15825,851643.0,6310927.0,1,1,1,43.881,4.8869
12974,754142.0,6309360.0,1,1,1,43.8812,3.6736
14512,818457.0,6310244.0,0,1,0,43.8813,4.4739
17831,914457.0,6312787.0,1,1,1,43.8815,5.6688
1789,389430.0,6316846.0,1,1,1,43.8822,-0.8657
18143,926017.0,6313364.0,1,1,0,43.883,5.8128
16884,891590.0,6312295.0,1,1,0,43.8836,5.3842
10667,676198.0,6309463.0,1,1,1,43.8838,2.7038
