cluster,x,y,2G,3G,4G,latitude,longitude
255.0,251006.0,6738806.0,0,1,1,47.5965,-2.9806
255.0,251186.0,6758464.0,0,1,1,47.7731,-2.998
297.0,251470.0,6872203.0,0,1,1,48.7936,-3.1117
255.0,251934.0,6765585.0,0,1,1,47.8375,-2.9953
276.0,252301.0,6817925.0,0,1,1,48.3074,-3.0439
297.0,252932.0,6829379.0,0,1,0,48.4106,-3.0472
255.0,254044.0,6749083.0,0,1,0,47.6908,-2.9506
276.0,254359.0,6779149.0,0,1,1,47.9609,-2.9767
276.0,254739.0,6807071.0,0,1,1,48.2117,-3.0
276.0,256182.0,6771960.0,0,1,1,47.8976,-2.9451
297.0,256222.0,6872518.0,0,1,1,48.7997,-3.0475
297.0,256508.0,6867974.0,0,1,1,48.7592,-3.0389
255.0,256902.0,6741245.0,0,1,1,47.6224,-2.9048
255.0,256926.0,6754051.0,0,1,1,47.7374,-2.9172
255.0,257699.0,6745992.0,0,1,1,47.6656,-2.8989
297.0,259301.0,6854597.0,0,1,1,48.6411,-2.9872
297.0,260423.0,6843106.0,0,1,1,48.5388,-2.9603
255.0,261604.0,6743968.0,0,1,1,47.65,-2.845
297.0,262881.0,6826798.0,0,1,0,48.3942,-2.9106
297.0,263655.0,6834841.0,0,1,1,48.4668,-2.9082
255.0,264077.0,6749625.0,0,1,1,47.7024,-2.8177
255.0,264221.0,6755347.0,0,1,1,47.7539,-2.8214
255.0,264462.0,6769318.0,0,1,1,47.8794,-2.832
255.0,265100.0,6729248.0,0,1,0,47.5202,-2.7842
276.0,265202.0,6782109.0,0,1,0,47.9947,-2.8347
276.0,265913.0,6809066.0,0,1,0,48.2371,-2.852
276.0,266593.0,6771668.0,0,1,1,47.9019,-2.8058
255.0,266626.0,6744591.0,0,1,0,47.6589,-2.7789
255.0,266944.0,6743167.0,0,1,1,47.6463,-2.7733
255.0,267081.0,6751161.0,0,1,1,47.7182,-2.7792
255.0,267238.0,6745534.0,0,1,0,47.6678,-2.7717
276.0,267482.0,6815712.0,0,1,1,48.2978,-2.8375
255.0,268198.0,6769259.0,0,1,1,47.8814,-2.7821
255.0,268973.0,6742490.0,0,1,1,47.6416,-2.7457
297.0,269481.0,6827947.0,0,1,1,48.4089,-2.8228
256.0,269755.0,6738997.0,0,1,1,47.6107,-2.7319
256.0,270302.0,6746547.0,0,1,1,47.6789,-2.7319
297.0,270842.0,6854771.0,0,1,0,48.6504,-2.8312
256.0,270862.0,6732644.0,0,1,1,47.5544,-2.7111
276.0,271433.0,6799659.0,0,1,1,48.1563,-2.7686
297.0,271643.0,6834550.0,0,1,0,48.4696,-2.8002
297.0,271784.0,6837383.0,0,1,1,48.4951,-2.8011
256.0,271869.0,6743923.0,0,1,0,47.6563,-2.7086
256.0,272061.0,6764430.0,0,1,1,47.8406,-2.7258
256.0,272248.0,6728358.0,0,1,1,47.5169,-2.6886
297.0,272350.0,6839838.0,0,1,1,48.5175,-2.7959
276.0,272412.0,6789843.0,0,1,1,48.0689,-2.7458
276.0,272590.0,6808907.0,0,1,1,48.2401,-2.7621
297.0,272606.0,6843259.0,0,1,1,48.5483,-2.7958
297.0,273420.0,6839757.0,0,1,0,48.5174,-2.7814
276.0,274258.0,6821305.0,0,1,1,48.3524,-2.7519
297.0,274310.0,6837599.0,0,1,0,48.4987,-2.7672
256.0,274545.0,6752929.0,0,1,0,47.7389,-2.6816
297.0,274616.0,6840666.0,0,1,1,48.5264,-2.7661
256.0,274691.0,6741120.0,0,1,1,47.633,-2.6684
297.0,275050.0,6831372.0,0,1,1,48.4433,-2.7511
297.0,275437.0,6841905.0,0,1,1,48.538,-2.7562
