cluster,x,y,2G,3G,4G,latitude,longitude
288,444235.0,6536524.0,1,1,1,45.8803,-0.2985
226,444238.0,6429346.0,0,1,0,44.9161,-0.2418
226,444348.0,6428809.0,1,1,1,44.9113,-0.2401
226,444402.0,6434355.0,1,0,0,44.9612,-0.2423
319,444546.0,6634128.0,1,1,1,46.7585,-0.3479
288,444672.0,6558489.0,1,1,1,46.0781,-0.3048
226,444894.0,6432180.0,1,1,0,44.9418,-0.235
226,444954.0,6457517.0,1,1,0,45.1697,-0.2474
102,445055.0,6204976.0,1,1,1,42.8989,-0.1192
412,445094.0,6807126.0,1,1,0,48.3145,-0.4394
443,445102.0,6862434.0,1,1,1,48.8115,-0.4721
288,445161.0,6545145.0,1,1,0,45.9582,-0.2912
474,445354.0,6918074.0,1,1,1,49.3114,-0.5022
226,445355.0,6428289.0,1,1,1,44.907,-0.2271
257,445524.0,6513971.0,1,1,1,45.6779,-0.2699
226,445525.0,6429303.0,1,1,0,44.9161,-0.2255
474,445614.0,6882183.0,1,1,1,48.9892,-0.477
226,445770.0,6427621.0,1,0,0,44.9011,-0.2215
226,445770.0,6427621.0,1,0,0,44.9011,-0.2215
474,445813.0,6899310.0,1,1,1,49.1431,-0.4846
133,445817.0,6282765.0,1,1,1,43.5983,-0.1478
474,445968.0,6906470.0,1,1,1,49.2075,-0.4868
412,446132.0,6794048.0,1,1,1,48.1973,-0.4178
350,446151.0,6700464.0,1,1,0,47.3558,-0.3639
319,446187.0,6609860.0,1,1,1,46.5408,-0.3131
164,446381.0,6325437.0,1,1,1,43.9822,-0.1619
319,446533.0,6635561.0,1,1,1,46.7722,-0.3227
443,446706.0,6844201.0,1,0,0,48.6483,-0.4395
288,446729.0,6588605.0,1,1,0,46.3498,-0.2944
288,446732.0,6589832.0,1,1,1,46.3609,-0.2951
412,446842.0,6790418.0,1,1,1,48.165,-0.4061
350,446860.0,6689532.0,1,1,0,47.2578,-0.3484
102,446868.0,6232538.0,1,1,1,43.1472,-0.1103
226,446953.0,6474600.0,1,1,0,45.3242,-0.2309
226,446953.0,6474600.0,1,1,1,45.3242,-0.2309
350,447018.0,6680772.0,1,1,1,47.1791,-0.3414
133,447327.0,6297075.0,1,1,1,43.7275,-0.1361
257,447428.0,6481256.0,1,0,0,45.3842,-0.2283
474,447605.0,6912303.0,1,1,1,49.2605,-0.4678
102,447866.0,6227399.0,1,1,1,43.1014,-0.0956
102,447952.0,6234674.0,1,1,1,43.1668,-0.098
133,448130.0,6311064.0,1,1,0,43.8536,-0.1331
474,448225.0,6901141.0,1,1,1,49.1605,-0.4526
381,448263.0,6725182.0,1,1,0,47.5789,-0.3498
226,448458.0,6463277.0,1,1,0,45.2229,-0.2058
226,448458.0,6463277.0,1,1,1,45.2229,-0.2058
381,448474.0,6738583.0,1,1,0,47.6995,-0.3546
443,448490.0,6833336.0,1,1,1,48.5514,-0.4089
474,448573.0,6904817.0,1,1,1,49.1936,-0.4501
195,448582.0,6414697.0,1,1,0,44.7859,-0.1793
474,448609.0,6918912.0,1,1,1,49.3202,-0.458
319,448616.0,6629820.0,1,1,1,46.7213,-0.2922
288,448641.0,6587341.0,1,1,1,46.3392,-0.2689
103,448662.0,6217485.0,1,1,1,43.0126,-0.0811
319,448733.0,6600211.0,1,1,0,46.455,-0.2746
443,448765.0,6855880.0,1,1,0,48.7541,-0.4184
103,448824.0,6217997.0,1,1,1,43.0172,-0.0793
226,448871.0,6433023.0,1,1,1,44.9508,-0.185
133,448959.0,6265615.0,1,1,1,43.4453,-0.1006
226,448969.0,6452780.0,1,1,0,45.1286,-0.1939
195,449081.0,6418829.0,1,1,0,44.8232,-0.1751
226,449189.0,6443505.0,1,1,0,45.0452,-0.1863
381,449260.0,6753940.0,1,1,1,47.8379,-0.3528
474,449365.0,6885426.0,1,1,1,49.0198,-0.4277
226,449485.0,6479321.0,1,1,1,45.3676,-0.201
443,449528.0,6816826.0,1,1,1,48.4034,-0.3853
103,449557.0,6228220.0,1,1,1,43.1094,-0.0752
103,449752.0,6210188.0,1,1,1,42.9474,-0.0642
103,449762.0,6203346.0,1,1,1,42.8859,-0.0609
412,449762.0,6762200.0,1,1,1,47.9124,-0.3508
474,449792.0,6908407.0,1,1,1,49.2264,-0.4355
474,449818.0,6874467.0,1,1,1,48.9215,-0.415
381,449910.0,6723751.0,1,1,0,47.5667,-0.3271
257,449922.0,6505677.0,1,1,1,45.6049,-0.2091
319,450018.0,6592643.0,1,1,1,46.3874,-0.2539
381,450040.0,6706768.0,1,1,0,47.414,-0.3159
474,450177.0,6901663.0,1,1,1,49.1659,-0.4262
257,450231.0,6515321.0,1,1,1,45.6918,-0.2102
319,450366.0,6625698.0,1,0,0,46.6849,-0.2671
164,450442.0,6330170.0,1,1,1,44.0262,-0.1137
412,450525.0,6775415.0,1,1,1,48.0315,-0.3481
195,450530.0,6386379.0,1,1,0,44.5318,-0.1405
103,450639.0,6241387.0,1,1,1,43.2281,-0.0682
474,450738.0,6919588.0,1,1,1,49.3271,-0.4292
381,450948.0,6753886.0,1,1,1,47.8381,-0.3302
226,451067.0,6439813.0,1,1,1,45.0127,-0.1606
350,451076.0,6668159.0,1,1,1,47.0671,-0.2809
319,451135.0,6623842.0,1,1,1,46.6685,-0.2561
350,451187.0,6682276.0,1,1,1,47.1942,-0.2872
226,451218.0,6436517.0,1,1,0,44.9831,-0.157
381,451221.0,6713434.0,1,1,1,47.4744,-0.304
257,451315.0,6481289.0,1,1,1,45.386,-0.1787
474,451441.0,6898690.0,1,1,1,49.1397,-0.4071
257,451474.0,6512193.0,1,1,0,45.6641,-0.1926
412,451474.0,6800765.0,1,1,1,48.2598,-0.3498
443,451483.0,6835961.0,1,0,0,48.5761,-0.3699
474,451621.0,6904469.0,1,1,1,49.1917,-0.4081
381,451700.0,6745666.0,1,1,1,47.7645,-0.3156
319,451740.0,6620971.0,1,1,1,46.6429,-0.2466
103,451786.0,6227734.0,1,1,1,43.1058,-0.0476
164,451840.0,6326462.0,1,1,0,43.9934,-0.0945
257,451881.0,6511925.0,1,1,1,45.6618,-0.1872
195,451932.0,6381192.0,1,1,0,44.4857,-0.1203
103,451944.0,6226694.0,1,1,1,43.0965,-0.0452
412,451982.0,6787887.0,1,1,1,48.1442,-0.3356
226,452011.0,6425928.0,1,1,0,44.8881,-0.1417
226,452011.0,6425928.0,1,1,1,44.8881,-0.1417
288,452044.0,6566918.0,1,1,1,46.1567,-0.2139
474,452061.0,6911998.0,1,1,1,49.2595,-0.4065
381,452064.0,6753497.0,1,1,1,47.835,-0.3151
474,452084.0,6906702.0,1,1,1,49.2119,-0.4031
474,452202.0,6902367.0,1,1,1,49.173,-0.3989
288,452228.0,6546093.0,1,1,1,45.9694,-0.2006
381,452249.0,6756159.0,1,1,1,47.859,-0.3141
350,452301.0,6660707.0,1,1,1,47.0005,-0.2607
443,452307.0,6838809.0,1,1,1,48.602,-0.3604
474,452312.0,6903799.0,1,1,1,49.186,-0.3982
474,452396.0,6917611.0,1,1,1,49.31,-0.4052
443,452408.0,6863510.0,1,1,0,48.824,-0.3733
474,452438.0,6904691.0,1,1,1,49.194,-0.397
381,452452.0,6718089.0,1,1,0,47.5167,-0.2902
195,452546.0,6393414.0,1,1,1,44.5958,-0.1186
103,452587.0,6222047.0,1,1,1,43.0549,-0.0351
319,452661.0,6619419.0,1,0,0,46.6292,-0.2338
474,452733.0,6902636.0,1,1,1,49.1757,-0.3918
381,452925.0,6755141.0,1,0,0,47.8501,-0.3045
474,452925.0,6904739.0,1,1,1,49.1946,-0.3904
195,452943.0,6411649.0,1,1,0,44.76,-0.1227
226,452972.0,6438828.0,1,1,1,45.0045,-0.136
474,453000.0,6904156.0,1,1,1,49.1894,-0.389
103,453017.0,6224785.0,1,1,0,43.0797,-0.0312
288,453023.0,6585176.0,1,1,1,46.3213,-0.2108
103,453067.0,6225322.0,1,1,1,43.0845,-0.0308
72,453186.0,6186337.0,1,1,1,42.7342,-0.0111
474,453188.0,6919688.0,1,1,1,49.329,-0.3956
257,453203.0,6489190.0,1,1,0,45.4577,-0.1586
319,453238.0,6595238.0,1,1,1,46.4119,-0.2134
72,453263.0,6183034.0,1,1,1,42.7046,-0.0086
319,453388.0,6591590.0,1,1,1,46.3791,-0.2095
319,453410.0,6630688.0,1,1,1,46.7309,-0.23
257,453448.0,6490476.0,1,0,0,45.4694,-0.1561
103,453493.0,6230825.0,1,1,1,43.1341,-0.0282
288,453497.0,6578489.0,1,1,1,46.2613,-0.2012
474,453626.0,6901909.0,1,1,1,49.1695,-0.3791
103,453753.0,6236237.0,1,1,0,43.1829,-0.0275
381,453810.0,6730129.0,1,1,1,47.6255,-0.2788
226,453881.0,6443006.0,1,1,1,45.0424,-0.1265
288,453913.0,6540228.0,1,1,0,45.9172,-0.1758
103,453946.0,6203195.0,1,1,1,42.886,-0.0097
165,453958.0,6321693.0,1,1,1,43.9512,-0.0658
474,453973.0,6903467.0,1,1,1,49.1836,-0.3753
474,454038.0,6904619.0,1,1,1,49.194,-0.3751
474,454095.0,6899977.0,1,1,1,49.1523,-0.3716
195,454110.0,6386131.0,1,0,0,44.5309,-0.0953
474,454151.0,6906243.0,1,1,1,49.2086,-0.3745
134,454379.0,6291533.0,1,1,1,43.6802,-0.046
103,454452.0,6243119.0,1,1,1,43.245,-0.0222
350,454529.0,6647595.0,1,1,1,46.8834,-0.2244
134,454614.0,6300091.0,1,1,1,43.7572,-0.0472
196,454644.0,6373157.0,1,1,0,44.4144,-0.0822
443,454680.0,6864823.0,1,1,0,48.8367,-0.3432
474,454740.0,6904639.0,1,1,1,49.1944,-0.3654
474,454769.0,6903305.0,1,0,0,49.1825,-0.3643
474,454794.0,6903490.0,1,1,1,49.1841,-0.364
474,454811.0,6914740.0,1,1,1,49.2852,-0.3704
474,454816.0,6901854.0,1,1,1,49.1694,-0.3628
474,454825.0,6906766.0,1,1,1,49.2136,-0.3655
319,454833.0,6612987.0,1,1,0,46.5722,-0.202
474,454888.0,6903045.0,1,1,1,49.1802,-0.3625
474,454924.0,6905402.0,1,1,1,49.2014,-0.3634
350,455016.0,6668735.0,1,1,1,47.0738,-0.2294
226,455028.0,6453464.0,1,1,0,45.1369,-0.1172
134,455056.0,6284735.0,1,1,0,43.6193,-0.0344
474,455130.0,6900773.0,1,1,1,49.1599,-0.3578
443,455170.0,6832935.0,1,1,1,48.5503,-0.3182
474,455200.0,6903705.0,1,1,1,49.1862,-0.3586
319,455286.0,6604478.0,1,1,0,46.4958,-0.1916
474,455295.0,6905795.0,1,1,1,49.205,-0.3585
474,455320.0,6894163.0,1,1,1,49.1006,-0.3514
319,455348.0,6637836.0,1,1,1,46.7959,-0.2084
474,455408.0,6903484.0,1,1,1,49.1843,-0.3556
474,455446.0,6902629.0,1,1,1,49.1766,-0.3546
196,455511.0,6404540.0,1,1,0,44.697,-0.0868
474,455576.0,6901713.0,1,1,1,49.1685,-0.3523
226,455604.0,6432677.0,1,1,0,44.9501,-0.0995
196,455655.0,6379004.0,1,1,1,44.4673,-0.0724
474,455665.0,6903085.0,1,1,1,49.1808,-0.3519
474,455704.0,6905796.0,1,1,1,49.2052,-0.3529
474,455748.0,6918055.0,1,1,1,49.3153,-0.3595
474,455876.0,6904459.0,1,1,1,49.1933,-0.3498
381,455895.0,6757938.0,1,1,1,47.8764,-0.2664
319,455917.0,6596630.0,1,1,1,46.4254,-0.1792
412,456002.0,6763238.0,1,1,0,47.9241,-0.2679
350,456004.0,6658040.0,1,1,1,46.9779,-0.2106
72,456046.0,6201768.0,1,1,0,42.8739,0.0167
443,456067.0,6850665.0,1,1,1,48.71,-0.3162
412,456096.0,6774719.0,1,1,1,48.0274,-0.273
257,456104.0,6528396.0,1,1,1,45.8115,-0.1415
412,456119.0,6810143.0,1,1,1,48.3458,-0.2925
474,456178.0,6869762.0,1,1,0,48.8817,-0.3256
72,456237.0,6192535.0,1,1,0,42.791,0.0232
474,456266.0,6900377.0,1,1,1,49.1567,-0.3421
474,456273.0,6906555.0,1,1,1,49.2122,-0.3456
381,456285.0,6740685.0,1,1,0,47.7214,-0.2517
474,456459.0,6902340.0,1,1,1,49.1744,-0.3406
474,456490.0,6903277.0,1,1,1,49.1829,-0.3407
257,456498.0,6503475.0,1,1,1,45.5874,-0.1237
257,456760.0,6530946.0,1,1,1,45.8347,-0.1343
227,456766.0,6429495.0,1,1,1,44.9219,-0.0832
381,456790.0,6722121.0,1,0,0,47.5546,-0.2348
474,456823.0,6888379.0,1,1,1,49.0492,-0.3275
350,456826.0,6700866.0,1,1,0,47.3635,-0.2228
350,456827.0,6650015.0,1,1,1,46.906,-0.1955
474,456975.0,6903841.0,1,1,1,49.1881,-0.3344
103,457007.0,6233543.0,1,1,1,43.1598,0.0137
165,457084.0,6335827.0,1,1,1,44.0794,-0.0336
381,457132.0,6708793.0,1,0,1,47.4349,-0.223
350,457204.0,6683942.0,1,1,1,47.2114,-0.2087
474,457266.0,6898571.0,1,1,1,49.1409,-0.3273
474,457352.0,6905377.0,1,1,1,49.2021,-0.3301
196,457414.0,6383894.0,1,1,1,44.5119,-0.0527
165,457577.0,6321925.0,1,1,0,43.9546,-0.0208
226,457602.0,6470263.0,1,1,0,45.289,-0.0929
381,457712.0,6743987.0,1,1,1,47.7516,-0.2345
474,457793.0,6914573.0,1,1,1,49.2848,-0.3293
381,457801.0,6736642.0,1,1,0,47.6856,-0.2293
103,457811.0,6242593.0,1,1,1,43.2414,0.0194
288,457817.0,6574229.0,1,1,0,46.2245,-0.1429
474,457829.0,6901810.0,1,1,1,49.1702,-0.3215
474,458002.0,6904181.0,1,1,1,49.1916,-0.3205
474,458214.0,6899851.0,1,1,1,49.1527,-0.3151
319,458304.0,6621674.0,1,0,0,46.6516,-0.1612
72,458414.0,6201783.0,1,1,0,42.8748,0.0456
474,458539.0,6909954.0,1,1,1,49.2436,-0.3164
165,458617.0,6315413.0,1,1,1,43.8964,-0.0048
350,458649.0,6689814.0,1,1,0,47.2647,-0.1927
381,458747.0,6753862.0,1,1,0,47.8408,-0.226
196,458778.0,6391597.0,1,1,1,44.5817,-0.0393
134,458862.0,6304163.0,1,1,1,43.7953,0.0036
474,458907.0,6903215.0,1,1,1,49.1832,-0.3075
196,459010.0,6407272.0,1,1,0,44.7228,-0.044
350,459030.0,6666928.0,1,1,1,47.059,-0.1755
412,459143.0,6772818.0,1,1,0,48.0114,-0.2311
319,459144.0,6615844.0,1,1,1,46.5994,-0.1472
196,459237.0,6411632.0,1,1,0,44.7621,-0.0432
103,459325.0,6238149.0,1,1,1,43.202,0.04
288,459593.0,6583116.0,1,1,0,46.3051,-0.1245
288,459596.0,6556901.0,1,1,0,46.0693,-0.111
474,459689.0,6901060.0,1,1,1,49.1642,-0.2956
257,459735.0,6519798.0,1,1,0,45.7355,-0.0904
134,459779.0,6267150.0,1,1,1,43.4628,0.0322
474,459795.0,6912334.0,1,1,1,49.2655,-0.3006
196,459822.0,6373699.0,1,1,1,44.421,-0.0175
103,459907.0,6204141.0,1,1,1,42.8965,0.0627
196,459966.0,6422496.0,1,1,0,44.8601,-0.0393
474,460048.0,6906239.0,1,1,1,49.2108,-0.2936
134,460148.0,6278778.0,1,1,1,43.5675,0.0314
412,460206.0,6795576.0,1,1,0,48.2164,-0.2294
381,460222.0,6712130.0,1,1,0,47.466,-0.1839
227,460229.0,6438638.0,1,1,0,45.0054,-0.0438
165,460278.0,6326028.0,1,1,1,43.9924,0.0109
474,460343.0,6908070.0,1,1,1,49.2274,-0.2906
103,460443.0,6241079.0,1,1,1,43.2287,0.0524
474,460483.0,6887495.0,1,1,1,49.0426,-0.277
474,460523.0,6876677.0,1,1,1,48.9454,-0.2703
227,460553.0,6437367.0,1,1,1,44.9941,-0.0391
319,460673.0,6591472.0,1,1,1,46.3807,-0.1147
227,460823.0,6448924.0,1,1,0,45.0981,-0.0413
474,460871.0,6910414.0,1,1,1,49.2486,-0.2847
474,460874.0,6911958.0,1,1,1,49.2625,-0.2856
288,460965.0,6589619.0,1,1,1,46.3641,-0.11
474,461002.0,6915045.0,1,1,1,49.2903,-0.2856
258,461008.0,6505271.0,1,1,0,45.6052,-0.0668
134,461050.0,6284025.0,1,1,1,43.615,0.0401
103,461066.0,6245084.0,1,1,1,43.2649,0.0583
474,461090.0,6904496.0,1,1,1,49.1955,-0.2783
474,461238.0,6881640.0,1,1,1,48.9903,-0.2634
196,461252.0,6381734.0,1,1,1,44.4938,-0.0034
227,461361.0,6475330.0,1,1,0,45.3359,-0.0475
103,461368.0,6242707.0,1,1,1,43.2436,0.0631
319,461385.0,6640484.0,1,1,1,46.8219,-0.1307
103,461401.0,6238099.0,1,1,1,43.2022,0.0656
165,461549.0,6348054.0,1,1,1,44.1909,0.0163
196,461591.0,6390703.0,1,1,1,44.5746,-0.0034
103,461592.0,6240757.0,1,1,1,43.2262,0.0667
381,461630.0,6726908.0,1,1,0,47.5994,-0.1731
258,461693.0,6524841.0,1,1,1,45.7815,-0.0678
474,461801.0,6894757.0,1,1,0,49.1083,-0.2631
443,461816.0,6857558.0,1,1,1,48.7741,-0.242
443,461892.0,6822585.0,1,1,1,48.4598,-0.2215
103,461908.0,6242213.0,1,1,1,43.2394,0.0699
227,461924.0,6447955.0,1,1,1,45.0898,-0.0269
103,461953.0,6250096.0,1,1,1,43.3102,0.0669
443,461998.0,6836635.0,1,1,1,48.5861,-0.2278
381,462075.0,6737799.0,1,1,1,47.6976,-0.173
412,462102.0,6788061.0,1,1,1,48.1495,-0.1998
103,462131.0,6241402.0,1,1,1,43.2321,0.073
319,462146.0,6621293.0,1,1,1,46.6495,-0.1108
350,462171.0,6674326.0,1,1,1,47.1267,-0.1381
319,462238.0,6631654.0,1,1,0,46.7428,-0.115
412,462272.0,6767483.0,1,0,0,47.9646,-0.1863
134,462339.0,6258107.0,1,1,1,43.3824,0.068
412,462534.0,6777221.0,1,1,1,48.0522,-0.1881
103,462536.0,6240794.0,1,1,1,43.2268,0.0783
103,462594.0,6241368.0,1,0,0,43.232,0.0788
103,462594.0,6241368.0,1,1,1,43.232,0.0788
258,462598.0,6497098.0,1,1,1,45.5322,-0.0424
443,462619.0,6837424.0,1,1,0,48.5935,-0.2199
258,462710.0,6507132.0,1,1,1,45.6225,-0.0459
474,462947.0,6898445.0,1,1,0,49.1419,-0.2495
103,463028.0,6241961.0,1,1,1,43.2375,0.0838
103,463055.0,6234789.0,1,1,1,43.173,0.0874
350,463187.0,6689442.0,1,1,1,47.263,-0.1326
443,463311.0,6831722.0,1,1,1,48.5425,-0.2074
320,463356.0,6596084.0,1,1,1,46.4231,-0.0822
289,463404.0,6581246.0,1,1,1,46.2897,-0.074
443,463416.0,6850454.0,1,1,1,48.7109,-0.2163
289,463624.0,6561360.0,1,1,1,46.1108,-0.0612
474,463629.0,6914675.0,1,1,1,49.2879,-0.2493
103,463695.0,6240350.0,1,1,1,43.2232,0.0927
258,463936.0,6511331.0,1,1,1,45.6607,-0.0323
412,464131.0,6772090.0,1,1,1,48.0067,-0.1639
474,464373.0,6879274.0,1,1,1,48.9702,-0.2192
103,464403.0,6229233.0,1,1,1,43.1235,0.1065
196,464522.0,6415275.0,1,1,0,44.7967,0.0218
134,464528.0,6294575.0,1,1,0,43.711,0.0783
289,464574.0,6570435.0,1,1,0,46.1928,-0.0534
165,464629.0,6321856.0,1,1,1,43.9564,0.067
103,464670.0,6240921.0,1,1,1,43.2287,0.1045
350,464702.0,6688357.0,1,1,1,47.2538,-0.112
289,464810.0,6549665.0,1,1,0,46.006,-0.04
227,464845.0,6445933.0,1,0,0,45.0726,0.0112
443,464872.0,6853146.0,1,1,0,48.7356,-0.198
381,465061.0,6703406.0,1,1,1,47.3893,-0.1151
103,465111.0,6245064.0,1,1,1,43.266,0.108
474,465178.0,6869628.0,1,1,1,48.8838,-0.2029
258,465181.0,6482554.0,1,1,0,45.4022,-0.0022
350,465194.0,6690365.0,1,0,0,47.272,-0.1065
227,465207.0,6454482.0,1,1,1,45.1496,0.0117
474,465210.0,6908670.0,1,1,1,49.2346,-0.2242
103,465243.0,6238304.0,1,1,0,43.2053,0.1127
350,465316.0,6685807.0,1,1,1,47.2311,-0.1026
412,465347.0,6802539.0,1,1,0,48.2809,-0.164
381,465491.0,6719781.0,1,1,1,47.5367,-0.118
103,465508.0,6243814.0,1,1,1,43.2549,0.1135
474,465548.0,6871508.0,1,0,0,48.9008,-0.1989
227,465554.0,6433147.0,1,1,0,44.9578,0.0263
227,465694.0,6460006.0,1,1,1,45.1995,0.0152
381,465968.0,6721286.0,1,1,1,47.5504,-0.1124
103,465996.0,6215513.0,1,1,0,43.0007,0.1321
350,466150.0,6702115.0,1,1,0,47.3781,-0.1
381,466164.0,6741706.0,1,1,1,47.7342,-0.1206
227,466216.0,6438219.0,1,1,1,45.0037,0.0323
350,466320.0,6688836.0,1,1,0,47.2587,-0.0909
134,466443.0,6310088.0,1,1,1,43.8511,0.095
103,466463.0,6208523.0,1,1,1,42.938,0.1409
134,466492.0,6265579.0,1,1,1,43.4509,0.1158
289,466541.0,6536478.0,1,1,1,45.8879,-0.0111
103,466713.0,6239160.0,1,1,1,43.2135,0.1304
381,466809.0,6714174.0,1,1,1,47.4868,-0.0975
381,466817.0,6755086.0,1,1,1,47.8547,-0.1189
196,466871.0,6378824.0,1,1,0,44.4695,0.0686
443,467045.0,6844503.0,1,1,0,48.6587,-0.1637
351,467066.0,6688900.0,1,1,1,47.2595,-0.081
320,467193.0,6621451.0,1,1,1,46.6527,-0.045
72,467295.0,6191458.0,1,1,1,42.785,0.1586
474,467350.0,6913050.0,1,1,1,49.2747,-0.1973
227,467368.0,6438799.0,1,1,0,45.0093,0.0466
227,467441.0,6459414.0,1,1,0,45.1948,0.0377
474,467448.0,6901854.0,1,1,1,49.1742,-0.1897
351,467575.0,6686458.0,1,1,1,47.2377,-0.0731
103,467576.0,6222474.0,1,1,1,43.0638,0.1484
289,467684.0,6578113.0,1,1,1,46.2629,-0.0169
351,467708.0,6689934.0,1,1,0,47.269,-0.0731
382,467708.0,6709270.0,1,1,0,47.443,-0.0831
134,467733.0,6274390.0,1,1,1,43.5306,0.1272
103,467791.0,6223345.0,1,1,1,43.0717,0.1506
165,467901.0,6362428.0,1,1,0,44.3224,0.0891
381,467970.0,6737859.0,1,1,1,47.7002,-0.0945
134,467976.0,6283828.0,1,1,0,43.6155,0.1259
227,468035.0,6469263.0,1,1,1,45.2836,0.0406
351,468036.0,6700634.0,1,1,1,47.3654,-0.0743
412,468220.0,6808656.0,1,1,1,48.3369,-0.1285
443,468264.0,6825096.0,1,1,1,48.4847,-0.1367
474,468295.0,6894323.0,1,1,0,49.1068,-0.174
412,468413.0,6790517.0,1,1,1,48.1739,-0.1163
320,468417.0,6612238.0,1,1,1,46.5703,-0.0244
320,468485.0,6599988.0,1,1,1,46.4601,-0.0174
412,468488.0,6772379.0,1,1,0,48.0108,-0.1057
103,468517.0,6224709.0,1,1,1,43.0842,0.1589
351,468691.0,6683151.0,1,1,1,47.2084,-0.0566
382,468728.0,6728697.0,1,1,1,47.6181,-0.0796
196,468797.0,6408959.0,1,1,1,44.7413,0.0788
474,468804.0,6884872.0,1,1,1,49.0221,-0.1618
196,468823.0,6370274.0,1,1,0,44.3933,0.097
196,468823.0,6370274.0,1,1,1,44.3933,0.097
258,468902.0,6507783.0,1,1,1,45.6305,0.0332
103,468939.0,6243423.0,1,1,1,43.2525,0.1558
351,468947.0,6687466.0,1,1,0,47.2473,-0.0555
443,469010.0,6862642.0,1,1,1,48.8224,-0.1469
165,469069.0,6361719.0,1,1,1,44.3164,0.1041
258,469081.0,6500713.0,1,1,1,45.5669,0.0389
474,469100.0,6896489.0,1,1,1,49.1266,-0.1641
258,469167.0,6511668.0,1,1,1,45.6656,0.0347
196,469177.0,6386244.0,1,1,1,44.537,0.0941
103,469279.0,6205520.0,1,1,1,42.912,0.1767
258,469368.0,6523678.0,1,1,1,45.7737,0.0315
443,469382.0,6834006.0,1,1,0,48.5652,-0.1264
196,469388.0,6422663.0,1,1,1,44.8648,0.0798
382,469724.0,6737367.0,1,1,1,47.6964,-0.0708
258,469737.0,6504886.0,1,1,1,45.6047,0.0453
103,469930.0,6205260.0,1,1,0,42.9098,0.1848
351,469930.0,6696254.0,1,1,1,47.3267,-0.047
134,469944.0,6259028.0,1,1,1,43.3932,0.1613
320,470113.0,6622719.0,1,1,0,46.6651,-0.0075
196,470295.0,6398186.0,1,1,1,44.6448,0.1027
413,470331.0,6763103.0,1,1,1,47.9281,-0.0761
443,470483.0,6850837.0,1,1,1,48.7168,-0.1205
227,470638.0,6476023.0,1,1,1,45.3453,0.0706
320,471900.0,6594994.0,1,1,1,46.4163,0.0295
320,472072.0,6629956.0,1,1,1,46.7309,0.0146
227,472159.0,6474154.0,1,1,1,45.329,0.0909
103,472294.0,6238781.0,1,1,1,43.2119,0.1991
258,472337.0,6513590.0,1,1,1,45.6839,0.0745
258,472337.0,6513590.0,1,1,0,45.6839,0.0745
289,472460.0,6543008.0,1,1,0,45.9487,0.062
227,472484.0,6439676.0,1,1,1,45.0189,0.1111
320,472582.0,6645073.0,1,1,0,46.8671,0.0138
382,472596.0,6726069.0,1,1,0,47.5958,-0.0268
351,472675.0,6671067.0,1,1,1,47.101,0.002
444,472699.0,6824839.0,1,1,0,48.484,-0.0766
444,472955.0,6816592.0,1,1,1,48.4099,-0.0688
320,473014.0,6596683.0,1,1,1,46.4319,0.0432
196,473106.0,6374649.0,1,1,1,44.434,0.1488
351,473177.0,6674546.0,1,1,0,47.1325,0.0069
258,473357.0,6509686.0,1,1,1,45.6491,0.0894
474,473377.0,6914946.0,1,1,1,49.2939,-0.1156
444,473636.0,6830618.0,1,1,0,48.5362,-0.067
444,473666.0,6861555.0,1,1,1,48.8143,-0.083
444,473675.0,6820703.0,1,1,1,48.4471,-0.0613
474,473757.0,6914321.0,1,1,1,49.2884,-0.11
258,473774.0,6511086.0,1,1,1,45.6619,0.0941
413,473811.0,6800949.0,1,1,0,48.2696,-0.0491
72,473968.0,6196104.0,1,1,1,42.8288,0.2381
196,474045.0,6382691.0,1,1,0,44.5067,0.1569
196,474045.0,6382691.0,1,1,1,44.5067,0.1569
258,474142.0,6481693.0,1,1,1,45.3975,0.1126
196,474146.0,6373451.0,1,1,0,44.4236,0.1624
227,474150.0,6458535.0,1,1,1,45.1891,0.1235
134,474180.0,6300093.0,1,1,1,43.7638,0.1955
258,474262.0,6504150.0,1,1,1,45.5996,0.1036
258,474321.0,6505760.0,1,1,1,45.6141,0.1036
258,474404.0,6513423.0,1,1,1,45.6831,0.1011
444,474430.0,6813756.0,1,1,0,48.3849,-0.0474
289,474452.0,6588169.0,1,1,1,46.3557,0.066
382,474488.0,6711637.0,1,1,0,47.4666,0.0056
103,474644.0,6211331.0,1,1,1,42.9659,0.2398
474,474691.0,6898218.0,1,1,1,49.1441,-0.0885
320,474728.0,6599498.0,1,1,1,46.4578,0.0642
196,474781.0,6381912.0,1,0,0,44.4999,0.1666
196,474781.0,6381912.0,1,0,0,44.4999,0.1666
475,474842.0,6881793.0,1,1,1,48.9966,-0.0777
320,475181.0,6616646.0,1,1,1,46.6122,0.0617
444,475223.0,6837979.0,1,1,0,48.6029,-0.0494
289,475295.0,6536615.0,1,1,1,45.8921,0.1016
103,475331.0,6234063.0,1,1,1,43.1704,0.2385
320,475343.0,6610108.0,1,1,0,46.5534,0.067
475,475399.0,6907661.0,1,0,1,49.2292,-0.0839
320,475519.0,6602448.0,1,1,1,46.4846,0.073
258,475537.0,6529659.0,1,1,1,45.8296,0.108
382,475594.0,6744005.0,1,1,0,47.7581,0.004
444,475636.0,6819262.0,1,1,1,48.4348,-0.034
475,475700.0,6889964.0,1,1,1,49.0703,-0.0703
